advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
6.008106509507564,6.858727430019137,5.095463574382631,adaptive,1.0,20,masked_psnr,32,4,torso_outside_head_roi,paired effect averaged within identity across seeds,3
5.990364484520312,6.878921175333609,4.987851838592856,released,1.0,20,masked_psnr,32,4,torso_outside_head_roi,paired effect averaged within identity across seeds,3
1.6585904882236835,2.5657368102281013,0.760788875985002,adaptive,0.75,20,masked_psnr,32,8,head_foreground,paired effect averaged within identity across seeds,3
1.7569721845716035,2.6966141992272004,0.8087875047492662,released,0.75,20,masked_psnr,32,8,head_foreground,paired effect averaged within identity across seeds,3
-1.6140102678852344,-1.1692815470824975,-2.121040018951985,adaptive,0.0,20,masked_psnr,32,8,head_supported,paired effect averaged within identity across seeds,3
-1.6103656434283486,-1.1524819486567839,-2.065958350249225,released,0.05,20,masked_psnr,32,8,head_supported,paired effect averaged within identity across seeds,3
4.199614382139686,5.638069619494318,2.802621932719015,adaptive,0.85,20,masked_psnr,32,8,head_unsupported,paired effect averaged within identity across seeds,3
4.349325918570742,5.7140261411006525,2.9844440716697442,released,0.95,20,masked_psnr,32,8,head_unsupported,paired effect averaged within identity across seeds,3
6.077056465581058,7.009334878388567,5.124487405246198,adaptive,1.0,20,masked_psnr,32,8,torso_outside_head_roi,paired effect averaged within identity across seeds,3
6.030928239371561,6.951029012017253,5.021027879427077,released,1.0,20,masked_psnr,32,8,torso_outside_head_roi,paired effect averaged within identity across seeds,3
1.9893722246519983,2.7798588067287757,1.19243057563542,adaptive,0.85,20,masked_psnr,128,1,head_foreground,paired effect averaged within identity across seeds,3
2.1377064190833677,2.8848345749375546,1.3820741290242955,released,0.8,20,masked_psnr,128,1,head_foreground,paired effect averaged within identity across seeds,3
-0.6568990050300846,-0.3778387209818697,-0.9472298749601333,adaptive,0.1,20,masked_psnr,128,1,head_supported,paired effect averaged within identity across seeds,3
-0.6981943814615946,-0.35914488312820103,-1.08723578509473,released,0.15,20,masked_psnr,128,1,head_supported,paired effect averaged within identity across seeds,3
4.3316428327051595,5.805509865555737,2.9223635003117607,adaptive,0.9,20,masked_psnr,128,1,head_unsupported,paired effect averaged within identity across seeds,3
4.721589795639032,6.089392229414655,3.406739435064457,released,1.0,20,masked_psnr,128,1,head_unsupported,paired effect averaged within identity across seeds,3
6.221579525935395,7.613416736086585,4.7946944297486676,adaptive,1.0,20,masked_psnr,128,1,torso_outside_head_roi,paired effect averaged within identity across seeds,3
6.6396869664861855,7.985103257852565,5.2262646408857565,released,1.0,20,masked_psnr,128,1,torso_outside_head_roi,paired effect averaged within identity across seeds,3
1.9864892166248527,2.7454320272058927,1.2224219363806332,adaptive,0.85,20,masked_psnr,128,4,head_foreground,paired effect averaged within identity across seeds,3
2.188612329936141,2.9373721553740992,1.4546200560776812,released,0.9,20,masked_psnr,128,4,head_foreground,paired effect averaged within identity across seeds,3
-1.0397647007845723,-0.7225477894951604,-1.3860757959014207,adaptive,0.0,20,masked_psnr,128,4,head_supported,paired effect averaged within identity across seeds,3
-1.0117102684085257,-0.5979948704920319,-1.445187963351551,released,0.15,20,masked_psnr,128,4,head_supported,paired effect averaged within identity across seeds,3
