ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
17.983112949087854,16.832063949818547,20,17.404949683017506,adaptive,masked_psnr,32,4,head_supported,mean within held-out identity before identity bootstrap,3
10.827787974699397,8.956896671322486,20,9.896644944412348,adaptive,masked_psnr,32,4,head_unsupported,mean within held-out identity before identity bootstrap,3
12.07538922774538,10.502803793537042,20,11.314494128867157,adaptive,masked_psnr,32,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.064740337357367,15.117663288670629,20,15.57765532400452,adaptive,masked_psnr,32,8,head_foreground,mean within held-out identity before identity bootstrap,3
18.065763958297325,16.941247200763062,20,17.516514043451583,adaptive,masked_psnr,32,8,head_supported,mean within held-out identity before identity bootstrap,3
10.773958971288195,9.074369118943933,20,9.922277581421383,adaptive,masked_psnr,32,8,head_unsupported,mean within held-out identity before identity bootstrap,3
12.232879099631813,10.562954214337289,20,11.410744253893872,adaptive,masked_psnr,32,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.642354214221298,12.640611331769096,20,13.61432249075143,hard,masked_psnr,32,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.61963706353907,17.814343710021404,20,18.207694938851496,hard,masked_psnr,32,1,head_supported,mean within held-out identity before identity bootstrap,3
6.762303150824619,4.780593115095917,20,5.71879890486219,hard,masked_psnr,32,1,head_unsupported,mean within held-out identity before identity bootstrap,3
6.621948922298971,4.127424526537847,20,5.273850132832693,hard,masked_psnr,32,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.892001634995031,12.832785833947922,20,13.851217858443686,hard,masked_psnr,32,4,head_foreground,mean within held-out identity before identity bootstrap,3
19.443627505249168,18.536292470860758,20,18.991884468896956,hard,masked_psnr,32,4,head_supported,mean within held-out identity before identity bootstrap,3
6.72670256895139,4.734266510165701,20,5.689997865475005,hard,masked_psnr,32,4,head_unsupported,mean within held-out identity before identity bootstrap,3
6.645027388948822,4.17723013000902,20,5.306387619359595,hard,masked_psnr,32,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.96764645079087,12.898778065545338,20,13.919064835780835,hard,masked_psnr,32,8,head_foreground,mean within held-out identity before identity bootstrap,3
19.600223307333305,18.655650664398202,20,19.13052431133682,hard,masked_psnr,32,8,head_supported,mean within held-out identity before identity bootstrap,3
6.729646272148497,4.761061688740495,20,5.722663199281697,hard,masked_psnr,32,8,head_unsupported,mean within held-out identity before identity bootstrap,3
6.683478728557888,4.173147287506881,20,5.333687788312811,hard,masked_psnr,32,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
15.838222945646912,14.834849704654612,20,15.318081758889814,released,masked_psnr,32,1,head_foreground,mean within held-out identity before identity bootstrap,3
17.561521742684988,16.4000244123311,20,16.97408754895761,released,masked_psnr,32,1,head_supported,mean within held-out identity before identity bootstrap,3
11.024533943826004,9.242959784321673,20,10.133485610125327,released,masked_psnr,32,1,head_unsupported,mean within held-out identity before identity bootstrap,3
11.900498898625761,10.472006682395165,20,11.196516355518243,released,masked_psnr,32,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.14241249991102,15.134921388428914,20,15.635993528915927,released,masked_psnr,32,4,head_foreground,mean within held-out identity before identity bootstrap,3
17.96783664358959,16.879941096104094,20,17.433051355020876,released,masked_psnr,32,4,head_supported,mean within held-out identity before identity bootstrap,3
11.025461420241397,9.292362829953554,20,10.161696912618044,released,masked_psnr,32,4,head_unsupported,mean within held-out identity before identity bootstrap,3
11.980637446414246,10.584182822060901,20,11.296752103879907,released,masked_psnr,32,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.17994425354398,15.171237004463805,20,15.676037020352439,released,masked_psnr,32,8,head_foreground,mean within held-out identity before identity bootstrap,3
18.082215836302947,16.98592138397274,20,17.52015866790847,released,masked_psnr,32,8,head_supported,mean within held-out identity before identity bootstrap,3
10.927381818489966,9.180753801659744,20,10.07198911785244,released,masked_psnr,32,8,head_unsupported,mean within held-out identity before identity bootstrap,3
12.0972204012809,10.597554342013135,20,11.364616027684374,released,masked_psnr,32,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.232464345391378,15.051410649114425,20,15.662373059724477,adaptive,masked_psnr,128,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.264024456103208,17.133736913649994,20,17.699976701926495,adaptive,masked_psnr,128,1,head_supported,mean within held-out identity before identity bootstrap,3
10.922125483241352,9.186621730705548,20,10.040935386406511,adaptive,masked_psnr,128,1,head_unsupported,mean within held-out identity before identity bootstrap,3
12.579321838813218,10.482675687345674,20,11.540382089539358,adaptive,masked_psnr,128,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.44339465139261,15.29196538512574,20,15.873037102320449,adaptive,masked_psnr,128,4,head_foreground,mean within held-out identity before identity bootstrap,3
18.56325695822671,17.505629616465534,20,18.04026642688441,adaptive,masked_psnr,128,4,head_supported,mean within held-out identity before identity bootstrap,3
10.913892927267254,9.272324612878302,20,10.066838492797265,adaptive,masked_psnr,128,4,head_unsupported,mean within held-out identity before identity bootstrap,3
12.53383451650244,10.342354728234852,20,11.45926916036808,adaptive,masked_psnr,128,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.517413918031384,15.459428843551995,20,15.976886552610097,adaptive,masked_psnr,128,8,head_foreground,mean within held-out identity before identity bootstrap,3
18.606074698691472,17.506379103218304,20,18.060186404947387,adaptive,masked_psnr,128,8,head_supported,mean within held-out identity before identity bootstrap,3
