alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,subject
0.900478598380492,0.03857325469808919,7,0.5911213129199885,0.1672069184441149,0.047231026715070915,13.419937843784819,adaptive,128,8,2424.1428571428573,torso_outside_head_roi,0,102
0.942521532114896,0.02787400782108307,14,0.21393737173459423,0.10805600756431147,0.02651034414615109,15.868645870213172,adaptive,128,1,4468.0,head_foreground,0,112
0.9748288706182346,0.015568331881825413,14,0.21838024795955804,0.09428451087507368,0.01870989740613597,17.447678644236184,adaptive,128,1,4135.5,head_supported,0,112
0.4715770994418048,0.01230567563990397,14,0.16004436776528722,0.2846468462353754,0.1264460500739499,9.006323056648977,adaptive,128,1,332.5,head_unsupported,0,112
0.6178043924496094,0.07018184089767081,14,0.48109676492694986,0.163221166039819,0.037489823502724236,14.309842739511554,adaptive,128,1,1771.0,torso_outside_head_roi,0,112
0.9410645088500231,0.02943179062144323,11,0.18993755644715976,0.10238383129634526,0.025354602034096233,16.051353699086125,adaptive,128,4,4546.090909090909,head_foreground,0,112
0.9756371151262576,0.01595227945257317,11,0.19322244508064185,0.08746829328061169,0.01688892714690092,17.858992161264904,adaptive,128,4,4204.0,head_supported,0,112
0.43349446347980874,0.013479510914872993,11,0.1501401540227959,0.29101089943058744,0.13250653644553625,8.817823134854903,adaptive,128,4,342.09090909090907,head_unsupported,0,112
0.5121928905899327,0.09205969677052715,11,0.4429307462018327,0.15961088601917625,0.03660573275130803,14.562122719049027,adaptive,128,4,1912.8181818181818,torso_outside_head_roi,0,112
0.9435656937510701,0.027580696557249342,7,0.17397320443864323,0.09725455138326071,0.023242036581205446,16.416513159928773,adaptive,128,8,4457.285714285715,head_foreground,0,112
0.9771378969330896,0.014835309104195662,7,0.1766499316575245,0.0823650088254118,0.014881956345684792,18.374741398359742,adaptive,128,8,4113.285714285715,head_supported,0,112
0.46337821988353894,0.01274538692086935,7,0.14263787411898732,0.2795966153128779,0.1255127655266865,9.066767142904633,adaptive,128,8,344.0,head_unsupported,0,112
0.5431038842453785,0.0889243661825146,7,0.4260380396936253,0.15219575306541544,0.033758326665401975,14.900904469341786,adaptive,128,8,1947.5714285714287,torso_outside_head_roi,0,112
0.9435994222077267,0.032520794974906106,14,0.3266239789074493,0.09548534142426505,0.02290994433732694,16.466455688112443,adaptive,128,1,4810.5,head_foreground,0,123
0.9805477116723459,0.016644716462386504,14,0.3313642309270005,0.07743316961263622,0.01290407557275493,18.947701509488578,adaptive,128,1,4344.571428571428,head_supported,0,123
0.571253192840328,0.01587607864556568,14,0.28135169561395323,0.2642803368439357,0.11560683571014911,9.464493339915643,adaptive,128,1,465.92857142857144,head_unsupported,0,123
0.9218487981821376,0.017780298300619637,14,0.4775565646106706,0.1275139059889905,0.03630863291264055,15.005601074409308,adaptive,128,1,1590.5714285714287,torso_outside_head_roi,0,123
0.9486326011629509,0.03139787556772882,11,0.3293142363738152,0.09324271516012952,0.02167408903111772,16.68788588756638,adaptive,128,4,4867.636363636364,head_foreground,0,123
0.9833532708844885,0.01629101400348273,11,0.3344915839643504,0.07583642699814666,0.012369604251471268,19.115524887880085,adaptive,128,4,4401.181818181818,head_supported,0,123
0.5938708949354655,0.015106861902908846,11,0.27969929196881,0.25798470066951507,0.10891809078128095,9.692716579967902,adaptive,128,4,466.45454545454544,head_unsupported,0,123
0.9025927656339757,0.02010907871987332,11,0.4822853342487898,0.14851860029154976,0.04719549862161899,13.86813335044708,adaptive,128,4,1588.1818181818182,torso_outside_head_roi,0,123
0.9526618483194866,0.029371622151562145,7,0.33281617299735655,0.09254595409676804,0.021165109697015776,16.788961355914694,adaptive,128,8,4783.714285714285,head_foreground,0,123
0.9849187369138803,0.015335874898093087,7,0.33814270240230565,0.0759467079426195,0.0123144504872156,19.133164579727943,adaptive,128,8,4317.428571428572,head_supported,0,123
0.6294549317686814,0.01403574605605432,7,0.28238330583113747,0.2465207162821915,0.10231998503604463,9.979810852670099,adaptive,128,8,466.2857142857143,head_unsupported,0,123
0.9228556421649612,0.018685096010033573,7,0.49963821749870074,0.13163657807960977,0.03634958290822462,14.773971961153109,adaptive,128,8,1634.4285714285713,torso_outside_head_roi,0,123
0.9339235032645331,0.03424260432698897,14,0.26212431496278105,0.16270009959394888,0.05775377078487801,12.488637821321005,adaptive,128,1,4344.928571428572,head_foreground,0,133
0.9853199401760732,0.014423786562734417,14,0.26221929561313617,0.12841655135102367,0.0322292135536736,15.332604106571551,adaptive,128,1,3833.0714285714284,head_supported,0,133
0.511241803570587,0.019818817464900867,14,0.26052168940846815,0.4202083980029526,0.24951730553760434,6.12820284703941,adaptive,128,1,511.85714285714283,head_unsupported,0,133
0.6754946461184722,0.032812911859114786,14,0.40103158147928586,0.32271034771986573,0.21942332023674221,7.868368431738625,adaptive,128,1,939.8571428571429,torso_outside_head_roi,0,133
0.9389751704339816,0.032007251273502006,11,0.2630227142623156,0.12622746205013843,0.04220954896295749,13.855067549265994,adaptive,128,4,4339.909090909091,head_foreground,0,133
0.9873149261450519,0.013313438425856557,11,0.262941128754176,0.09338508862596767,0.018607112787993253,17.608635835920566,adaptive,128,4,3817.3636363636365,head_supported,0,133
