ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
11.92572433283417,10.601676236892871,20,11.289364727742718,released,masked_psnr,384,4,head_unsupported,capacity_s5_h512_20k
21.00725587295404,18.94530495110677,20,19.81811450490718,released,masked_psnr,384,4,oral,capacity_s5_h512_20k
14.022527215983141,12.091070168799396,20,13.058534092505223,released,masked_psnr,384,4,torso_outside_head_roi,capacity_s5_h512_20k
16.902594805630372,14.677797181207271,20,15.77750981340385,released,masked_psnr,384,8,background,capacity_s5_h512_20k
21.159419748649764,20.340522764361157,20,20.74215281322226,released,masked_psnr,384,8,eyes,capacity_s5_h512_20k
18.744912662951286,17.529076484290865,20,18.17658379454235,released,masked_psnr,384,8,flame_supported,capacity_s5_h512_20k
12.565438481677608,11.107430979591822,20,11.845284852614986,released,masked_psnr,384,8,flame_unsupported,capacity_s5_h512_20k
15.718974987190322,14.42002390108838,20,15.08020863664964,released,masked_psnr,384,8,foreground,capacity_s5_h512_20k
15.671453230704019,14.428700937535224,20,15.064415110577716,released,masked_psnr,384,8,full_frame,capacity_s5_h512_20k
17.143142420416982,16.19770384871256,20,16.683660847321484,released,masked_psnr,384,8,head_foreground,capacity_s5_h512_20k
19.012960162552883,17.9216276607578,20,18.483801231126535,released,masked_psnr,384,8,head_supported,capacity_s5_h512_20k
11.942762725932623,10.620614846192034,20,11.27032879353025,released,masked_psnr,384,8,head_unsupported,capacity_s5_h512_20k
19.98034695575799,18.891978542808555,20,19.415851230432445,released,masked_psnr,384,8,oral,capacity_s5_h512_20k
14.189631882309781,12.143072489144568,20,13.144890955349362,released,masked_psnr,384,8,torso_outside_head_roi,capacity_s5_h512_20k
21.694596674145565,14.984617776965012,20,17.76768021559402,adaptive,masked_psnr,8,1,background,capacity_s5_h64_20k
20.97199037497609,19.756342426124796,20,20.36883402422314,adaptive,masked_psnr,8,1,eyes,capacity_s5_h64_20k
16.03783872624915,14.553972784944383,20,15.294638212354618,adaptive,masked_psnr,8,1,flame_supported,capacity_s5_h64_20k
8.114701502667117,6.2408511678788665,20,7.134837189239898,adaptive,masked_psnr,8,1,flame_unsupported,capacity_s5_h64_20k
11.956475023951079,10.170711447935478,20,11.043961481709625,adaptive,masked_psnr,8,1,foreground,capacity_s5_h64_20k
12.926792044080365,11.609888332130403,20,12.2410527868014,adaptive,masked_psnr,8,1,full_frame,capacity_s5_h64_20k
14.280837136952721,12.671909725831044,20,13.47990682254751,adaptive,masked_psnr,8,1,head_foreground,capacity_s5_h64_20k
16.693552339675318,15.214520358633248,20,15.96480050471279,adaptive,masked_psnr,8,1,head_supported,capacity_s5_h64_20k
8.335624932120817,6.498729424882203,20,7.395171824261988,adaptive,masked_psnr,8,1,head_unsupported,capacity_s5_h64_20k
20.631607923981708,18.794895517648097,20,19.6388392036097,adaptive,masked_psnr,8,1,oral,capacity_s5_h64_20k
9.05980202191289,7.00230679376622,20,7.991848950526508,adaptive,masked_psnr,8,1,torso_outside_head_roi,capacity_s5_h64_20k
21.498991789461932,14.842414059509823,20,17.70792145026881,adaptive,masked_psnr,8,4,background,capacity_s5_h64_20k
20.68178286605259,19.467753476659357,20,20.039176265607665,adaptive,masked_psnr,8,4,eyes,capacity_s5_h64_20k
