change_in_released_advantage,ci_high,ci_low,control_variant,identity_count,metric,n_id,n_obs,reference_variant,region
-0.26168725130359904,-0.09306175829466166,-0.4302558419920593,capacity_s5_h64_20k,20,masked_psnr,8,4,primary_s5_h128_20k,head_unsupported
0.08984271896861706,0.2641398516877644,-0.09251820624125956,capacity_s5_h64_20k,20,masked_psnr,8,4,primary_s5_h128_20k,oral
-0.05577600445767894,0.09669757767730675,-0.2431870523798952,capacity_s5_h64_20k,20,masked_psnr,8,4,primary_s5_h128_20k,torso_outside_head_roi
0.07974132627340254,0.31058346942182596,-0.1579907889500126,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,background
0.08906549922826779,0.42289678049180746,-0.2116430533417717,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,eyes
-0.25603298948133163,-0.1189092053221416,-0.4011947340784767,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,flame_supported
-0.0615773618452905,0.04327864439338661,-0.17615442155403113,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,flame_unsupported
-0.1128657271708009,-0.025542514129899153,-0.21073550434302626,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,foreground
-0.06487449200526477,0.0037072383794193218,-0.14163456214421075,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,full_frame
-0.21466264384329223,-0.1045052395134491,-0.3254532812376809,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,head_foreground
-0.20341748176667976,-0.08700039369417095,-0.3316181953368359,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,head_supported
-0.28594506067241704,-0.12300489129164599,-0.4520166372901127,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,head_unsupported
0.06186939748960203,0.2036743911843744,-0.09028828724880525,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,oral
-0.08959964375227185,0.08846113798973006,-0.31509612062508097,capacity_s5_h64_20k,20,masked_psnr,8,8,primary_s5_h128_20k,torso_outside_head_roi
0.11120465663434471,0.4151305228693923,-0.165817479872501,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,background
0.48305018043836084,0.5968906199962694,0.372233117660696,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,eyes
