camera_count,lpips_alex_spatial,masked_mae,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,source,ssim,subject,variant
14,0.2190525580974743,0.07820511296693541,19.849273938080664,adaptive,128,1,78.64285714285714,eyes,0,preregistered_regions,,071,primary_s5_h128_20k
14,0.19447503301498575,0.08340372127153035,13.31642477874057,adaptive,128,1,5213.642857142857,background,0,preregistered_regions,,071,primary_s5_h128_20k
11,0.28746712109274114,0.13063856983972977,11.838524854967897,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.5198361358859322,071,primary_s5_h128_20k
11,0.3674694857591038,0.16323031962050386,11.825313906387883,adaptive,128,4,6193.454545454545,foreground,0,preregistered_regions,,071,primary_s5_h128_20k
11,0.34196413997174036,0.1163514211976267,14.653471476252026,adaptive,128,4,4409.545454545455,flame_supported,0,preregistered_regions,,071,primary_s5_h128_20k
11,0.42174805318560615,0.2853550040005368,8.436925579126166,adaptive,128,4,1783.909090909091,flame_unsupported,0,preregistered_regions,,071,primary_s5_h128_20k
11,0.27145401577192635,0.08873672364449035,18.57949267048657,adaptive,128,4,253.63636363636363,oral,0,preregistered_regions,,071,primary_s5_h128_20k
11,0.20413110046945687,0.0751580959738999,20.30626994768292,adaptive,128,4,79.72727272727273,eyes,0,preregistered_regions,,071,primary_s5_h128_20k
11,0.18311791001331593,0.08508035795828221,12.629489643797735,adaptive,128,4,5070.545454545455,background,0,preregistered_regions,,071,primary_s5_h128_20k
7,0.28473468260331586,0.1321011343043604,11.748359981893282,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.5218892352921622,071,primary_s5_h128_20k
7,0.3661058084332832,0.16533099235378027,11.7342437911619,adaptive,128,8,6169.857142857143,foreground,0,preregistered_regions,,071,primary_s5_h128_20k
7,0.33831618778524497,0.11911449970382856,14.427364364592673,adaptive,128,8,4356.571428571428,flame_supported,0,preregistered_regions,,071,primary_s5_h128_20k
7,0.4253761544418036,0.28288088932422756,8.523150816747972,adaptive,128,8,1813.2857142857142,flame_unsupported,0,preregistered_regions,,071,primary_s5_h128_20k
7,0.2858889739563863,0.08840872438764034,18.75600104250424,adaptive,128,8,252.57142857142858,oral,0,preregistered_regions,,071,primary_s5_h128_20k
7,0.19572735275306077,0.07673138487073176,20.30623481734329,adaptive,128,8,79.42857142857143,eyes,0,preregistered_regions,,071,primary_s5_h128_20k
7,0.1813496468173206,0.08597214929524577,12.540297821068394,adaptive,128,8,5094.142857142857,background,0,preregistered_regions,,071,primary_s5_h128_20k
14,0.306441280748937,0.1041691679975171,14.638216997821797,adaptive,128,1,11264.0,full_frame,0,preregistered_regions,0.4680421139512743,102,primary_s5_h128_20k
14,0.40435252324321186,0.13035589084002155,14.977540410558934,adaptive,128,1,6362.857142857143,foreground,0,preregistered_regions,,102,primary_s5_h128_20k
14,0.32418572779996585,0.10978113840740886,16.46949801538272,adaptive,128,1,4284.071428571428,flame_supported,0,preregistered_regions,,102,primary_s5_h128_20k
14,0.5613908130303485,0.17188081529392582,13.093966838169848,adaptive,128,1,2078.785714285714,flame_unsupported,0,preregistered_regions,,102,primary_s5_h128_20k
14,0.23431159899597837,0.10272666822352962,17.47045333769647,adaptive,128,1,257.5,oral,0,preregistered_regions,,102,primary_s5_h128_20k
14,0.18396543374085664,0.069671275644135,21.136161128041373,adaptive,128,1,76.21428571428571,eyes,0,preregistered_regions,,102,primary_s5_h128_20k
14,0.1790693556634686,0.07080832368030045,14.275939409649656,adaptive,128,1,4901.142857142857,background,0,preregistered_regions,,102,primary_s5_h128_20k
11,0.3107851891478231,0.10879407835400792,14.282359760908673,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.45816639878533105,102,primary_s5_h128_20k
11,0.40320923746276277,0.13260725432451667,14.737465436082203,adaptive,128,4,6430.818181818182,foreground,0,preregistered_regions,,102,primary_s5_h128_20k
11,0.3211180270370559,0.11026887505451145,16.349482739452398,adaptive,128,4,4334.909090909091,flame_supported,0,preregistered_regions,,102,primary_s5_h128_20k
11,0.5640577891825127,0.1768740196302316,12.772518749691313,adaptive,128,4,2095.909090909091,flame_unsupported,0,preregistered_regions,,102,primary_s5_h128_20k
11,0.22840613153241165,0.11074924374994347,16.95144795897465,adaptive,128,4,259.3636363636364,oral,0,preregistered_regions,,102,primary_s5_h128_20k
11,0.1857528087158829,0.08025314866590906,20.196082601345424,adaptive,128,4,76.45454545454545,eyes,0,preregistered_regions,,102,primary_s5_h128_20k
11,0.1860051535587632,0.07773509255575496,13.777831512877157,adaptive,128,4,4833.181818181818,background,0,preregistered_regions,,102,primary_s5_h128_20k
7,0.3005202683535489,0.11019461495535714,14.005882073229072,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.4575748486178262,102,primary_s5_h128_20k
7,0.39482700839317614,0.1338929991225745,14.618313696244204,adaptive,128,8,6382.857142857143,foreground,0,preregistered_regions,,102,primary_s5_h128_20k
7,0.3103154922768172,0.11041664933275554,16.24721055758753,adaptive,128,8,4254.428571428572,flame_supported,0,preregistered_regions,,102,primary_s5_h128_20k
7,0.5541036386287024,0.17951994988771874,12.680150088081174,adaptive,128,8,2128.4285714285716,flame_unsupported,0,preregistered_regions,,102,primary_s5_h128_20k
7,0.22481046048459621,0.11236469974943543,16.856826895856823,adaptive,128,8,259.0,oral,0,preregistered_regions,,102,primary_s5_h128_20k
7,0.177996689963086,0.07796002018795838,20.495738944390478,adaptive,128,8,75.57142857142857,eyes,0,preregistered_regions,,102,primary_s5_h128_20k
7,0.17556880409883507,0.07983498332553363,13.342794454128699,adaptive,128,8,4881.142857142857,background,0,preregistered_regions,,102,primary_s5_h128_20k
14,0.24448851486305137,0.09012528208943156,15.987775510737293,adaptive,128,1,11264.0,full_frame,0,preregistered_regions,0.5339949152299336,112,primary_s5_h128_20k
14,0.2896466625699315,0.12499221503768077,15.233374541687967,adaptive,128,1,6239.0,foreground,0,preregistered_regions,,112,primary_s5_h128_20k
14,0.2483797417629765,0.10297108027069171,16.8117721759779,adaptive,128,1,4606.5,flame_supported,0,preregistered_regions,,112,primary_s5_h128_20k
14,0.39456258090855834,0.1901570227391352,12.464254648099073,adaptive,128,1,1632.5,flame_unsupported,0,preregistered_regions,,112,primary_s5_h128_20k
14,0.1733942726524733,0.09565564279935877,17.956346536524475,adaptive,128,1,318.42857142857144,oral,0,preregistered_regions,,112,primary_s5_h128_20k
14,0.16454127482805178,0.06453820511230415,21.465462124635565,adaptive,128,1,83.78571428571429,eyes,0,preregistered_regions,,112,primary_s5_h128_20k
14,0.17680868764077082,0.04429367843565385,17.552234595077994,adaptive,128,1,5025.0,background,0,preregistered_regions,,112,primary_s5_h128_20k
11,0.2243063745419841,0.08617396853843667,16.264101075855848,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.5433175536719236,112,primary_s5_h128_20k
11,0.2668000986894815,0.12156641788380336,15.335302519915064,adaptive,128,4,6458.909090909091,foreground,0,preregistered_regions,,112,primary_s5_h128_20k
11,0.2200392187490193,0.09117780419714175,17.635962216621056,adaptive,128,4,4705.454545454545,flame_supported,0,preregistered_regions,,112,primary_s5_h128_20k
11,0.3801497213242447,0.2036756528257957,12.106509569710147,adaptive,128,4,1753.4545454545455,flame_unsupported,0,preregistered_regions,,112,primary_s5_h128_20k
11,0.14539044043773153,0.09046233510256395,18.510235137999967,adaptive,128,4,314.90909090909093,oral,0,preregistered_regions,,112,primary_s5_h128_20k
11,0.1520343085739912,0.06714287909717828,21.139019552235933,adaptive,128,4,84.72727272727273,eyes,0,preregistered_regions,,112,primary_s5_h128_20k
11,0.1589297676709263,0.03725999082214508,18.057856894020333,adaptive,128,4,4805.090909090909,background,0,preregistered_regions,,112,primary_s5_h128_20k
7,0.2102990552976534,0.08110707353203843,16.638664530952767,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.5561478819165911,112,primary_s5_h128_20k
7,0.2520888397778899,0.11587767869148072,15.699407223311086,adaptive,128,8,6404.857142857143,foreground,0,preregistered_regions,,112,primary_s5_h128_20k
7,0.2020089998084349,0.08640579265408074,18.093513257685874,adaptive,128,8,4621.428571428572,flame_supported,0,preregistered_regions,,112,primary_s5_h128_20k
7,0.37238280483739145,0.1923688107641554,12.505392990193025,adaptive,128,8,1783.4285714285713,flame_unsupported,0,preregistered_regions,,112,primary_s5_h128_20k
7,0.1412894812227309,0.09208411265335922,18.376616963793857,adaptive,128,8,312.85714285714283,oral,0,preregistered_regions,,112,primary_s5_h128_20k
7,0.1457401882461366,0.06671079123375602,21.09210285901193,adaptive,128,8,84.57142857142857,eyes,0,preregistered_regions,,112,primary_s5_h128_20k
7,0.14921243311141405,0.03504366607229674,18.391422393639655,adaptive,128,8,4859.142857142857,background,0,preregistered_regions,,112,primary_s5_h128_20k
14,0.3037550759005856,0.08425985631488618,15.57205679299314,adaptive,128,1,11264.0,full_frame,0,preregistered_regions,0.5410305304186684,123,primary_s5_h128_20k
14,0.36671250796357463,0.10254918236890624,15.980929112489763,adaptive,128,1,6401.071428571428,foreground,0,preregistered_regions,,123,primary_s5_h128_20k
14,0.3592549202473094,0.07912391930282069,18.919302502064074,adaptive,128,1,4915.857142857143,flame_supported,0,preregistered_regions,,123,primary_s5_h128_20k
14,0.38364753137420804,0.18590216808092377,11.754188941496873,adaptive,128,1,1485.2142857142858,flame_unsupported,0,preregistered_regions,,123,primary_s5_h128_20k
14,0.3179832529898819,0.0856899623259931,18.99012552587254,adaptive,128,1,318.2857142857143,oral,0,preregistered_regions,,123,primary_s5_h128_20k
14,0.23526033524124235,0.07586783253843736,20.519321304520144,adaptive,128,1,79.28571428571429,eyes,0,preregistered_regions,,123,primary_s5_h128_20k
14,0.21981174964100106,0.059714104031405854,15.260476672911173,adaptive,128,1,4862.928571428572,background,0,preregistered_regions,,123,primary_s5_h128_20k
11,0.30538196209048435,0.08437052180287595,15.52354151764279,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.5484980263493278,123,primary_s5_h128_20k
11,0.3708498571246634,0.10529400487904651,15.700012774446822,adaptive,128,4,6455.818181818182,foreground,0,preregistered_regions,,123,primary_s5_h128_20k
11,0.3634709133869944,0.07905460916090973,18.9201191888951,adaptive,128,4,4983.0,flame_supported,0,preregistered_regions,,123,primary_s5_h128_20k
11,0.38628948851697725,0.20153837216470052,11.231570327499474,adaptive,128,4,1472.8181818181818,flame_unsupported,0,preregistered_regions,,123,primary_s5_h128_20k
11,0.31655862912796406,0.08604303667932758,19.065004668328427,adaptive,128,4,314.45454545454544,oral,0,preregistered_regions,,123,primary_s5_h128_20k
11,0.2351848486019181,0.07789280628640102,20.30829682174674,adaptive,128,4,79.0,eyes,0,preregistered_regions,,123,primary_s5_h128_20k
11,0.21545994196916815,0.05611355183008599,15.558531640667974,adaptive,128,4,4808.181818181818,background,0,preregistered_regions,,123,primary_s5_h128_20k
7,0.3059556886747286,0.08218484626703963,15.691738689776685,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.5500548481941223,123,primary_s5_h128_20k
7,0.3788560573955452,0.10155344342183499,16.114545501033344,adaptive,128,8,6418.142857142857,foreground,0,preregistered_regions,,123,primary_s5_h128_20k
7,0.37150133602291036,0.07909117740132218,18.958253018799667,adaptive,128,8,4936.142857142857,flame_supported,0,preregistered_regions,,123,primary_s5_h128_20k
7,0.39556147443112116,0.18194478029137892,11.931745645043831,adaptive,128,8,1482.0,flame_unsupported,0,preregistered_regions,,123,primary_s5_h128_20k
7,0.3426782832891417,0.08470557483682847,19.186801251455254,adaptive,128,8,311.85714285714283,oral,0,preregistered_regions,,123,primary_s5_h128_20k
7,0.24430248896018342,0.07809167966809628,20.280683926102963,adaptive,128,8,79.14285714285714,eyes,0,preregistered_regions,,123,primary_s5_h128_20k
7,0.20662222074643474,0.056646688075527245,15.434631290572453,adaptive,128,8,4845.857142857143,background,0,preregistered_regions,,123,primary_s5_h128_20k
14,0.2263793829199556,0.10571122737157913,13.136777686983683,adaptive,128,1,11264.0,full_frame,0,preregistered_regions,0.6313809624740055,133,primary_s5_h128_20k
14,0.2951651653790541,0.20154612128024266,10.477534906206666,adaptive,128,1,5284.785714285715,foreground,0,preregistered_regions,,133,primary_s5_h128_20k
14,0.2747383083947657,0.12696467561278107,15.390535877730068,adaptive,128,1,4128.857142857143,flame_supported,0,preregistered_regions,,133,primary_s5_h128_20k
14,0.35196663421709096,0.43985399183510304,5.594191378710611,adaptive,128,1,1155.9285714285713,flame_unsupported,0,preregistered_regions,,133,primary_s5_h128_20k
14,0.1935588745163406,0.07687599733996324,19.351658549054854,adaptive,128,1,159.85714285714286,oral,0,preregistered_regions,,133,primary_s5_h128_20k
14,0.17244409272319813,0.06786651933742835,21.48831659735009,adaptive,128,1,76.78571428571429,eyes,0,preregistered_regions,,133,primary_s5_h128_20k
14,0.15913101723794365,0.02086023022867991,22.336342957876735,adaptive,128,1,5979.214285714285,background,0,preregistered_regions,,133,primary_s5_h128_20k
11,0.23483107109700355,0.09693829941027093,13.180104629152043,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.634579290043224,133,primary_s5_h128_20k
11,0.30339514440682547,0.1774970787050215,10.911818662560632,adaptive,128,4,5343.909090909091,foreground,0,preregistered_regions,,133,primary_s5_h128_20k
11,0.2779022358699768,0.09372603627559216,17.4626603653166,adaptive,128,4,4141.181818181818,flame_supported,0,preregistered_regions,,133,primary_s5_h128_20k
11,0.37250827622059823,0.4353065554133683,5.564159360275474,adaptive,128,4,1202.7272727272727,flame_unsupported,0,preregistered_regions,,133,primary_s5_h128_20k
11,0.20353012981592622,0.07763181559983319,19.4702844292978,adaptive,128,4,161.0,oral,0,preregistered_regions,,133,primary_s5_h128_20k
11,0.1667211322060147,0.07557016226797733,20.880192331303423,adaptive,128,4,76.45454545454545,eyes,0,preregistered_regions,,133,primary_s5_h128_20k
11,0.16579740636724252,0.026101605990322095,20.36377172108514,adaptive,128,4,5920.090909090909,background,0,preregistered_regions,,133,primary_s5_h128_20k
7,0.2099294105133453,0.08724201190007198,13.66705987778958,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.6599466970988682,133,primary_s5_h128_20k
7,0.2835849027251901,0.17017120660276167,11.278274033526897,adaptive,128,8,5111.714285714285,foreground,0,preregistered_regions,,133,primary_s5_h128_20k
7,0.2608492303550101,0.09026487973435703,17.84132403792621,adaptive,128,8,4003.0,flame_supported,0,preregistered_regions,,133,primary_s5_h128_20k
7,0.3412932254097018,0.40970608295399863,6.088836042574734,adaptive,128,8,1108.7142857142858,flame_unsupported,0,preregistered_regions,,133,primary_s5_h128_20k
7,0.19825362154352374,0.07658023238615279,19.529151446463477,adaptive,128,8,159.28571428571428,oral,0,preregistered_regions,,133,primary_s5_h128_20k
7,0.15632245128364644,0.07301991354437258,21.165738777673962,adaptive,128,8,75.85714285714286,eyes,0,preregistered_regions,,133,primary_s5_h128_20k
7,0.1461401695214317,0.018632115799939727,20.94353656632099,adaptive,128,8,6152.285714285715,background,0,preregistered_regions,,133,primary_s5_h128_20k
14,0.34212269566275844,0.10022378380680497,14.142688507932915,adaptive,128,1,11264.0,full_frame,0,preregistered_regions,0.45803896869931904,139,primary_s5_h128_20k
14,0.4102285869661118,0.10614052703040455,15.231208437271343,adaptive,128,1,7113.285714285715,foreground,0,preregistered_regions,,139,primary_s5_h128_20k
14,0.3753836473154151,0.08943091945825973,17.33677020375629,adaptive,128,1,5074.285714285715,flame_supported,0,preregistered_regions,,139,primary_s5_h128_20k
14,0.48996885251258654,0.14859332390339614,12.376363697997771,adaptive,128,1,2039.0,flame_unsupported,0,preregistered_regions,,139,primary_s5_h128_20k
14,0.3473787402151055,0.10950388404877268,17.08066716483045,adaptive,128,1,317.64285714285717,oral,0,preregistered_regions,,139,primary_s5_h128_20k
14,0.23020501677136512,0.051867716367592014,23.52294989668938,adaptive,128,1,83.64285714285714,eyes,0,preregistered_regions,,139,primary_s5_h128_20k
14,0.2286245847864789,0.09015380955752701,12.809501673302977,adaptive,128,1,4150.714285714285,background,0,preregistered_regions,,139,primary_s5_h128_20k
11,0.34501531301451127,0.10167996811144281,13.94339543555711,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.4470267268744382,139,primary_s5_h128_20k
11,0.41610422083941145,0.10060256609201193,15.667060105013736,adaptive,128,4,7177.636363636364,foreground,0,preregistered_regions,,139,primary_s5_h128_20k
11,0.38392152115960615,0.08650043146339916,17.556904705623335,adaptive,128,4,5157.181818181818,flame_supported,0,preregistered_regions,,139,primary_s5_h128_20k
11,0.49168707969982745,0.13758956548809637,13.013620403759864,adaptive,128,4,2020.4545454545455,flame_unsupported,0,preregistered_regions,,139,primary_s5_h128_20k
11,0.3529437766572933,0.11052992110800708,17.018092724017478,adaptive,128,4,313.09090909090907,oral,0,preregistered_regions,,139,primary_s5_h128_20k
11,0.23507742042050933,0.05169213719054304,23.39626622604125,adaptive,128,4,83.27272727272727,eyes,0,preregistered_regions,,139,primary_s5_h128_20k
11,0.223355042435281,0.10416619734787096,11.999080910587516,adaptive,128,4,4086.3636363636365,background,0,preregistered_regions,,139,primary_s5_h128_20k
7,0.3377199575498507,0.10041962454329323,13.88782268600104,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.44533476659229826,139,primary_s5_h128_20k
7,0.4078272555985496,0.09869710096266941,15.707681664511536,adaptive,128,8,7183.142857142857,foreground,0,preregistered_regions,,139,primary_s5_h128_20k
7,0.3750602196046022,0.08494579698044201,17.604633747596232,adaptive,128,8,5079.571428571428,flame_supported,0,preregistered_regions,,139,primary_s5_h128_20k
7,0.48347769364915966,0.13213755870565758,13.133864165472094,adaptive,128,8,2103.5714285714284,flame_unsupported,0,preregistered_regions,,139,primary_s5_h128_20k
7,0.3442900400703756,0.11136090713265763,16.880851257646697,adaptive,128,8,318.14285714285717,oral,0,preregistered_regions,,139,primary_s5_h128_20k
7,0.23144995946354205,0.053598984512073754,23.19590108604018,adaptive,128,8,82.85714285714286,eyes,0,preregistered_regions,,139,primary_s5_h128_20k
7,0.21874976830441145,0.10466820479069841,11.831141715316106,adaptive,128,8,4080.8571428571427,background,0,preregistered_regions,,139,primary_s5_h128_20k
14,0.2500866512199501,0.10498154834235383,12.934848085772218,adaptive,128,1,11264.0,full_frame,0,preregistered_regions,0.5651990877730506,175,primary_s5_h128_20k
14,0.31723008745403375,0.15418134462932015,12.098812286165842,adaptive,128,1,5178.071428571428,foreground,0,preregistered_regions,,175,primary_s5_h128_20k
14,0.3033804613984455,0.08827044469369302,17.214666911797856,adaptive,128,1,3771.8571428571427,flame_supported,0,preregistered_regions,,175,primary_s5_h128_20k
14,0.3527041480449614,0.327977406144666,7.716043282368177,adaptive,128,1,1406.2142857142858,flame_unsupported,0,preregistered_regions,,175,primary_s5_h128_20k
14,0.25722378168123844,0.06999393370738254,20.389960353861284,adaptive,128,1,226.92857142857142,oral,0,preregistered_regions,,175,primary_s5_h128_20k
14,0.2253798844407102,0.08004757529295572,19.223247583265817,adaptive,128,1,82.07142857142857,eyes,0,preregistered_regions,,175,primary_s5_h128_20k
14,0.19042105479963514,0.060805628352058556,14.251334205904444,adaptive,128,1,6085.928571428572,background,0,preregistered_regions,,175,primary_s5_h128_20k
11,0.2408157340751207,0.09684234873979217,13.156743426806303,adaptive,128,4,11264.0,full_frame,0,preregistered_regions,0.5830612778663635,175,primary_s5_h128_20k
11,0.2990945716372848,0.136410542700409,12.683049383131532,adaptive,128,4,5275.454545454545,foreground,0,preregistered_regions,,175,primary_s5_h128_20k
11,0.2862283527206445,0.0769026225633106,18.198493407674878,adaptive,128,4,3810.909090909091,flame_supported,0,preregistered_regions,,175,primary_s5_h128_20k
11,0.33082482917952183,0.28899113966402473,8.225613212964358,adaptive,128,4,1464.5454545454545,flame_unsupported,0,preregistered_regions,,175,primary_s5_h128_20k
11,0.23114903456470665,0.07708948539863657,19.37537667510429,adaptive,128,4,223.1818181818182,oral,0,preregistered_regions,,175,primary_s5_h128_20k
11,0.21319707370277022,0.07888888482373249,19.73172059833171,adaptive,128,4,82.0,eyes,0,preregistered_regions,,175,primary_s5_h128_20k
11,0.18558843560358085,0.05946832224573266,14.179592628365247,adaptive,128,4,5988.545454545455,background,0,preregistered_regions,,175,primary_s5_h128_20k
7,0.23348959080584636,0.09340018111389954,13.269099190921837,adaptive,128,8,11264.0,full_frame,0,preregistered_regions,0.5903419937406268,175,primary_s5_h128_20k
7,0.2996339208232942,0.12715722069558485,13.15570506803874,adaptive,128,8,5260.571428571428,foreground,0,preregistered_regions,,175,primary_s5_h128_20k
