advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
-0.0004539923861628846,0.0017257485327906994,-0.002700959682085806,adaptive_r150,20,masked_mae,384,8,released_r150,oral,150.0
-0.012032823886308375,-0.007274102694462382,-0.01684278446239265,adaptive_r150,20,masked_mae,384,8,released_r150,torso_outside_head_roi,150.0
-0.015624005422805797,-0.004609614086006467,-0.02862412483638319,released_r150,20,masked_mae,8,1,hard,background,150.0
-0.0052019100348799615,0.0007893713774485048,-0.012746433478212044,released_r150,20,masked_mae,8,1,hard,eyes,150.0
-0.02175927222139407,-0.01489618569096888,-0.02945005513939203,released_r150,20,masked_mae,8,1,hard,flame_supported,150.0
0.2044834365039625,0.2620957595968395,0.1466924948361078,released_r150,20,masked_mae,8,1,hard,flame_unsupported,150.0
0.0444557356449051,0.06406143869130038,0.024305429328680662,released_r150,20,masked_mae,8,1,hard,foreground,150.0
0.017370798736595652,0.03281727393382211,0.0007459913180202893,released_r150,20,masked_mae,8,1,hard,full_frame,150.0
-0.009370991654901843,-0.002277312089280545,-0.016544456650236457,released_r150,20,masked_mae,8,1,hard,head_foreground,150.0
-0.023040502696623645,-0.01725192800264001,-0.029095293717480993,released_r150,20,masked_mae,8,1,hard,head_supported,150.0
0.09947408471652554,0.1406952646531853,0.062347197627847156,released_r150,20,masked_mae,8,1,hard,head_unsupported,150.0
-0.005684689214377074,-0.0030899604741636546,-0.008309186130158387,released_r150,20,masked_mae,8,1,hard,oral,150.0
0.1677153936122351,0.22501981526925002,0.1063580884588534,released_r150,20,masked_mae,8,1,hard,torso_outside_head_roi,150.0
-0.01609064221127884,-0.004047394460098586,-0.030492130834709565,released_r150,20,masked_mae,8,4,hard,background,150.0
-0.006717864838697442,-0.0005103765222284469,-0.014312561165854347,released_r150,20,masked_mae,8,4,hard,eyes,150.0
-0.021584585208750437,-0.016094171771774197,-0.02745329054742851,released_r150,20,masked_mae,8,4,hard,flame_supported,150.0
0.22148473475208513,0.272195143379897,0.17334491729549795,released_r150,20,masked_mae,8,4,hard,flame_unsupported,150.0
0.049437532262428315,0.0662857579810143,0.03259251379986075,released_r150,20,masked_mae,8,4,hard,foreground,150.0
0.02027731781382425,0.034524371766847015,0.005174621136994191,released_r150,20,masked_mae,8,4,hard,full_frame,150.0
-0.009747530769547725,-0.002260927410182582,-0.016757084507473895,released_r150,20,masked_mae,8,4,hard,head_foreground,150.0
-0.024498900014378516,-0.018966743704468166,-0.03020284671939001,released_r150,20,masked_mae,8,4,hard,head_supported,150.0
0.10263314891832509,0.14156855169215193,0.06556963760404169,released_r150,20,masked_mae,8,4,hard,head_unsupported,150.0
-0.00803778823412368,-0.004788116043716509,-0.011594458879375031,released_r150,20,masked_mae,8,4,hard,oral,150.0
0.18717776378715284,0.23726117636083577,0.1350092352929467,released_r150,20,masked_mae,8,4,hard,torso_outside_head_roi,150.0
-0.01546794121968224,-0.0033374404461637007,-0.02995929648837013,released_r150,20,masked_mae,8,8,hard,background,150.0
-0.0047860235536114825,0.0008929038238678106,-0.011500220270248355,released_r150,20,masked_mae,8,8,hard,eyes,150.0
-0.022069649929507988,-0.016503954625005483,-0.028046597414443767,released_r150,20,masked_mae,8,8,hard,flame_supported,150.0
0.22758742574489613,0.2780066214480442,0.1795335058080679,released_r150,20,masked_mae,8,8,hard,flame_unsupported,150.0
0.05194382563538402,0.06884217412406547,0.03521984427106868,released_r150,20,masked_mae,8,8,hard,foreground,150.0
0.021496011564053848,0.03558112393941027,0.0059133713981633996,released_r150,20,masked_mae,8,8,hard,full_frame,150.0
-0.010624096535067556,-0.003527189164939311,-0.017440503660636358,released_r150,20,masked_mae,8,8,hard,head_foreground,150.0
-0.02521512645385533,-0.01983738853298768,-0.03084979338032594,released_r150,20,masked_mae,8,8,hard,head_supported,150.0
0.10039546561593723,0.13975029074521658,0.06494960046083799,released_r150,20,masked_mae,8,8,hard,head_unsupported,150.0
-0.006845423017787798,-0.004013971166480893,-0.0098855318314981,released_r150,20,masked_mae,8,8,hard,oral,150.0
0.1945558522228166,0.24515126221208397,0.14324080974061834,released_r150,20,masked_mae,8,8,hard,torso_outside_head_roi,150.0
-0.029473724372260268,-0.01656164830643145,-0.04404017699338803,released_r150,20,masked_mae,32,1,hard,background,150.0
-0.0049206798134830846,-0.0001980893454720892,-0.009945566735455165,released_r150,20,masked_mae,32,1,hard,eyes,150.0
-0.009116350689119665,-0.0029794280678159058,-0.015619909692901845,released_r150,20,masked_mae,32,1,hard,flame_supported,150.0
0.3516845697136873,0.42028488378076534,0.27934666487515913,released_r150,20,masked_mae,32,1,hard,flame_unsupported,150.0
0.09827042704101425,0.12184310923822712,0.07319512821014487,released_r150,20,masked_mae,32,1,hard,foreground,150.0
0.04036045539344716,0.05693244013005349,0.023666411337656377,released_r150,20,masked_mae,32,1,hard,full_frame,150.0
0.016204011297955418,0.02958582031983915,0.004230381074380738,released_r150,20,masked_mae,32,1,hard,head_foreground,150.0
-0.013890797913126345,-0.009587083876171082,-0.018079854558591863,released_r150,20,masked_mae,32,1,hard,head_supported,150.0
0.22598814192486358,0.29993664784142077,0.15573268141424587,released_r150,20,masked_mae,32,1,hard,head_unsupported,150.0
-0.004213726431816932,-0.0017267912891105054,-0.006868519194416814,released_r150,20,masked_mae,32,1,hard,oral,150.0
0.3004019026554388,0.35999768370867574,0.23363767486329964,released_r150,20,masked_mae,32,1,hard,torso_outside_head_roi,150.0
-0.02839081794260461,-0.014283913488140263,-0.04404825539259789,released_r150,20,masked_mae,32,4,hard,background,150.0
-0.005498932675221323,-0.00048075578864068046,-0.011031679322168489,released_r150,20,masked_mae,32,4,hard,eyes,150.0
-0.0112803548638317,-0.005001092956474102,-0.01767020077981645,released_r150,20,masked_mae,32,4,hard,flame_supported,150.0
0.3573502506653614,0.42238937636730817,0.28582442500620486,released_r150,20,masked_mae,32,4,hard,flame_unsupported,150.0
0.0974935099049927,0.11993861809920474,0.0738995068574432,released_r150,20,masked_mae,32,4,hard,foreground,150.0
0.04145169026048168,0.0582203586251775,0.025157943738913516,released_r150,20,masked_mae,32,4,hard,full_frame,150.0
0.013792667466527141,0.02656513855299185,0.0017769712639187092,released_r150,20,masked_mae,32,4,hard,head_foreground,150.0
-0.017443465520437768,-0.013387848078721011,-0.02153786996971949,released_r150,20,masked_mae,32,4,hard,head_supported,150.0
0.23330529396225913,0.3028670232910944,0.16197783957968323,released_r150,20,masked_mae,32,4,hard,head_unsupported,150.0
-0.007857951336401176,-0.004890049026092709,-0.011141592581772278,released_r150,20,masked_mae,32,4,hard,oral,150.0
0.3023202736945744,0.3578787975280407,0.2434961202317985,released_r150,20,masked_mae,32,4,hard,torso_outside_head_roi,150.0
-0.027577210481478414,-0.01374547179205585,-0.04313192091328633,released_r150,20,masked_mae,32,8,hard,background,150.0
-0.004123466110526075,0.0006167319024305297,-0.009590670935078621,released_r150,20,masked_mae,32,8,hard,eyes,150.0
-0.011846839123536864,-0.0056007498219379295,-0.01799197760521205,released_r150,20,masked_mae,32,8,hard,flame_supported,150.0
0.3606149024341437,0.42721567797179466,0.28868825730727876,released_r150,20,masked_mae,32,8,hard,flame_unsupported,150.0
0.10013579847323148,0.12310578413265863,0.07602993220129362,released_r150,20,masked_mae,32,8,hard,foreground,150.0
0.042509270626057125,0.05950923131206337,0.026330571730458552,released_r150,20,masked_mae,32,8,hard,full_frame,150.0
0.012908547625583768,0.025116466890092944,0.0018743561945902545,released_r150,20,masked_mae,32,8,hard,head_foreground,150.0
-0.017826899775512915,-0.013835649272580837,-0.021773237925644666,released_r150,20,masked_mae,32,8,hard,head_supported,150.0
0.22810301898274785,0.29784201436407837,0.1555669531798103,released_r150,20,masked_mae,32,8,hard,head_unsupported,150.0
-0.007058105532666653,-0.00440872202832886,-0.01001536407807459,released_r150,20,masked_mae,32,8,hard,oral,150.0
