advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,variant
-2.471441255603665,-1.2304411243709283,-3.8472945530732923,adaptive,0.2,20,masked_psnr,384,1,background,capacity_s5_h512_20k
-2.4408824588360156,-1.2320465977353923,-3.7527152469257974,released,0.3,20,masked_psnr,384,1,background,capacity_s5_h512_20k
-0.368175562915666,-0.031183789805077453,-0.6897899766676356,adaptive,0.2,20,masked_psnr,384,1,eyes,capacity_s5_h512_20k
0.08149975271723697,0.4949263955541001,-0.30837615037375626,released,0.5,20,masked_psnr,384,1,eyes,capacity_s5_h512_20k
0.37674760530171014,0.8986948961989135,-0.1434609918320113,adaptive,0.6,20,masked_psnr,384,1,flame_supported,capacity_s5_h512_20k
0.550962544764302,1.1460426005674693,-0.05959012686189593,released,0.65,20,masked_psnr,384,1,flame_supported,capacity_s5_h512_20k
7.09139418659871,8.222166639716555,5.935730213133664,adaptive,1.0,20,masked_psnr,384,1,flame_unsupported,capacity_s5_h512_20k
7.2834789908004725,8.419489463467812,6.116452721997485,released,1.0,20,masked_psnr,384,1,flame_unsupported,capacity_s5_h512_20k
5.374008440360462,6.294752993464336,4.386024951970712,adaptive,1.0,20,masked_psnr,384,1,foreground,capacity_s5_h512_20k
5.566706253046,6.550275987119423,4.517324621089689,released,1.0,20,masked_psnr,384,1,foreground,capacity_s5_h512_20k
3.439216631230829,4.183922861467657,2.6825940590507398,adaptive,1.0,20,masked_psnr,384,1,full_frame,capacity_s5_h512_20k
3.6952612523217447,4.4875207102121975,2.869966242886715,released,0.95,20,masked_psnr,384,1,full_frame,capacity_s5_h512_20k
2.4716693678698265,3.318888697874051,1.6402892002492977,adaptive,0.9,20,masked_psnr,384,1,head_foreground,capacity_s5_h512_20k
2.647244996247667,3.519388066223655,1.8285476130907896,released,0.9,20,masked_psnr,384,1,head_foreground,capacity_s5_h512_20k
-0.5886247149814818,-0.2886896641654729,-0.9168597844860565,adaptive,0.25,20,masked_psnr,384,1,head_supported,capacity_s5_h512_20k
-0.3874032351164738,-0.05583731851182779,-0.7480271004881003,released,0.4,20,masked_psnr,384,1,head_supported,capacity_s5_h512_20k
5.128543969786397,6.491756067160212,3.86080637595643,adaptive,1.0,20,masked_psnr,384,1,head_unsupported,capacity_s5_h512_20k
5.259040665426109,6.604713531362644,3.958690023088323,released,1.0,20,masked_psnr,384,1,head_unsupported,capacity_s5_h512_20k
-1.1652593506389761,-0.8004027335768554,-1.5395450236860155,adaptive,0.1,20,masked_psnr,384,1,oral,capacity_s5_h512_20k
-0.6952769257206327,-0.3365510713768738,-1.0762655438424684,released,0.25,20,masked_psnr,384,1,oral,capacity_s5_h512_20k
7.686831577132435,8.990100618226117,6.328340223947966,adaptive,1.0,20,masked_psnr,384,1,torso_outside_head_roi,capacity_s5_h512_20k
7.7912289562564485,9.18776551131332,6.328529094543213,released,1.0,20,masked_psnr,384,1,torso_outside_head_roi,capacity_s5_h512_20k
-2.5218345631155614,-1.3195052298901455,-3.922038497507452,adaptive,0.15,20,masked_psnr,384,4,background,capacity_s5_h512_20k
-2.439237361170275,-1.3115156773165204,-3.6569016854992844,released,0.2,20,masked_psnr,384,4,background,capacity_s5_h512_20k
-0.649177636455464,-0.3258311330614917,-0.9604004961161109,adaptive,0.25,20,masked_psnr,384,4,eyes,capacity_s5_h512_20k
-0.0959160235872405,0.3162315403513345,-0.4960729171978085,released,0.4,20,masked_psnr,384,4,eyes,capacity_s5_h512_20k
0.252621980451723,0.8123068419550099,-0.28383828119438437,adaptive,0.5,20,masked_psnr,384,4,flame_supported,capacity_s5_h512_20k
0.4475779117054378,1.0722631383069157,-0.15936199279289692,released,0.55,20,masked_psnr,384,4,flame_supported,capacity_s5_h512_20k
6.984400357036051,8.042143405338768,5.935342404848072,adaptive,1.0,20,masked_psnr,384,4,flame_unsupported,capacity_s5_h512_20k
7.318255757900394,8.350015359250786,6.2574999203562855,released,1.0,20,masked_psnr,384,4,flame_unsupported,capacity_s5_h512_20k
5.358405721860572,6.226270204156874,4.425050024571095,adaptive,1.0,20,masked_psnr,384,4,foreground,capacity_s5_h512_20k
5.659353343672292,6.566560232096222,4.690171085705089,released,1.0,20,masked_psnr,384,4,foreground,capacity_s5_h512_20k
3.4659747164401393,4.191279528093278,2.754351649039219,adaptive,1.0,20,masked_psnr,384,4,full_frame,capacity_s5_h512_20k
3.78386667838621,4.51450079014812,3.0337729219172807,released,1.0,20,masked_psnr,384,4,full_frame,capacity_s5_h512_20k
2.5066589346805617,3.3608317127241234,1.6700173590585865,adaptive,0.85,20,masked_psnr,384,4,head_foreground,capacity_s5_h512_20k
2.793593254574023,3.652792775376851,1.9500884155006206,released,0.9,20,masked_psnr,384,4,head_foreground,capacity_s5_h512_20k
-0.9161774591297481,-0.5664392955311514,-1.3152046641053512,adaptive,0.0,20,masked_psnr,384,4,head_supported,capacity_s5_h512_20k
-0.6798241681054191,-0.31134740201291006,-1.0677479267973728,released,0.15,20,masked_psnr,384,4,head_supported,capacity_s5_h512_20k
5.246769173895354,6.488154962173925,4.026491885595343,adaptive,1.0,20,masked_psnr,384,4,head_unsupported,capacity_s5_h512_20k
5.6023565303363325,6.816010900894812,4.379496486679171,released,1.0,20,masked_psnr,384,4,head_unsupported,capacity_s5_h512_20k
-1.3286686214181238,-1.0054896193162712,-1.6602001854773054,adaptive,0.05,20,masked_psnr,384,4,oral,capacity_s5_h512_20k
-0.7818456508879359,-0.48026611680240816,-1.0958306532516757,released,0.1,20,masked_psnr,384,4,oral,capacity_s5_h512_20k
7.47856370443113,8.706391677043626,6.268302948178551,adaptive,1.0,20,masked_psnr,384,4,torso_outside_head_roi,capacity_s5_h512_20k
7.715731805948896,8.959867261378415,6.438445127578272,released,1.0,20,masked_psnr,384,4,torso_outside_head_roi,capacity_s5_h512_20k
-2.743117667119783,-1.6341182072561307,-3.96282798570567,adaptive,0.1,20,masked_psnr,384,8,background,capacity_s5_h512_20k
-2.6712161744792757,-1.6542071844594106,-3.7639924499654662,released,0.1,20,masked_psnr,384,8,background,capacity_s5_h512_20k
-0.5563365314700327,-0.2516755557226768,-0.8610868076796295,adaptive,0.2,20,masked_psnr,384,8,eyes,capacity_s5_h512_20k
0.029309046039126586,0.47173936539610517,-0.41588886870076647,released,0.5,20,masked_psnr,384,8,eyes,capacity_s5_h512_20k
0.12949652182815213,0.7147308394379236,-0.4546484250467604,adaptive,0.45,20,masked_psnr,384,8,flame_supported,capacity_s5_h512_20k
0.3244394992940166,0.9498188775972352,-0.3088580608458609,released,0.45,20,masked_psnr,384,8,flame_supported,capacity_s5_h512_20k
7.0946403339118245,8.180120739367357,6.055209164939457,adaptive,1.0,20,masked_psnr,384,8,flame_unsupported,capacity_s5_h512_20k
7.399580732427836,8.432790689809027,6.358756864853998,released,1.0,20,masked_psnr,384,8,flame_unsupported,capacity_s5_h512_20k
5.442253466867152,6.353418026634778,4.5141793085111255,adaptive,1.0,20,masked_psnr,384,8,foreground,capacity_s5_h512_20k
5.735505055736461,6.647189868894886,4.714111259406726,released,1.0,20,masked_psnr,384,8,foreground,capacity_s5_h512_20k
3.384882367672007,4.17004157272851,2.6026835116280003,adaptive,0.95,20,masked_psnr,384,8,full_frame,capacity_s5_h512_20k
3.705782799002823,4.484192010621297,2.88338029053664,released,1.0,20,masked_psnr,384,8,full_frame,capacity_s5_h512_20k
2.4354725183623103,3.3121788597855026,1.5735320213008661,adaptive,0.85,20,masked_psnr,384,8,head_foreground,capacity_s5_h512_20k
2.7098220996292417,3.5707599527439284,1.8479970783006068,released,0.9,20,masked_psnr,384,8,head_foreground,capacity_s5_h512_20k
-1.0525582702078782,-0.6632550743306586,-1.4871810986325258,adaptive,0.0,20,masked_psnr,384,8,head_supported,capacity_s5_h512_20k
-0.8235918510101049,-0.43075109602915196,-1.2332605897333582,released,0.25,20,masked_psnr,384,8,head_supported,capacity_s5_h512_20k
5.260659706319946,6.555610281452511,3.982493920415651,adaptive,1.0,20,masked_psnr,384,8,head_unsupported,capacity_s5_h512_20k
5.544646377754717,6.763430939544137,4.307685849157057,released,1.0,20,masked_psnr,384,8,head_unsupported,capacity_s5_h512_20k
-1.33302429875832,-0.9923641760582153,-1.6808390261469837,adaptive,0.05,20,masked_psnr,384,8,oral,capacity_s5_h512_20k
-0.7977270576544886,-0.5043932812501161,-1.0997041877206384,released,0.15,20,masked_psnr,384,8,oral,capacity_s5_h512_20k
7.597177518630856,8.856060209689064,6.362701869382509,adaptive,1.0,20,masked_psnr,384,8,torso_outside_head_roi,capacity_s5_h512_20k
7.782439727729219,9.042690983250809,6.457732054403836,released,1.0,20,masked_psnr,384,8,torso_outside_head_roi,capacity_s5_h512_20k
-0.5866484934029133,2.0263639635197404,-2.534448394453111,adaptive,0.4,20,masked_psnr,8,1,background,capacity_s5_h64_20k
-0.6054795380974882,1.9491208136297296,-2.468378678944696,released,0.3,20,masked_psnr,8,1,background,capacity_s5_h64_20k
0.060817054852049426,0.4237972549539604,-0.33834855071884695,adaptive,0.65,20,masked_psnr,8,1,eyes,capacity_s5_h64_20k
-0.1789906897677108,0.16055494759970318,-0.5839619409802963,released,0.55,20,masked_psnr,8,1,eyes,capacity_s5_h64_20k
-1.604215843801859,-1.0372758785596756,-2.232360332347936,adaptive,0.1,20,masked_psnr,8,1,flame_supported,capacity_s5_h64_20k
-1.693625950489769,-1.1659134436741012,-2.290965503361671,released,0.0,20,masked_psnr,8,1,flame_supported,capacity_s5_h64_20k
2.717595150372799,3.719588244471755,1.6442545923277443,adaptive,0.9,20,masked_psnr,8,1,flame_unsupported,capacity_s5_h64_20k
2.512689112695418,3.335490078127304,1.6363755254494226,released,0.95,20,masked_psnr,8,1,flame_unsupported,capacity_s5_h64_20k
1.8214136872313786,2.6747847984495956,0.8515750712820733,adaptive,0.85,20,masked_psnr,8,1,foreground,capacity_s5_h64_20k
1.6185689832444,2.3708308569098957,0.7870452269974083,released,0.9,20,masked_psnr,8,1,foreground,capacity_s5_h64_20k
1.0433472190273176,1.9784970126331338,-0.020255164989384386,adaptive,0.8,20,masked_psnr,8,1,full_frame,capacity_s5_h64_20k
0.8489654070083248,1.6698497220585575,-0.10602820830517565,released,0.8,20,masked_psnr,8,1,full_frame,capacity_s5_h64_20k
-0.056935240721528314,0.4358790832713793,-0.5953717400513846,adaptive,0.6,20,masked_psnr,8,1,head_foreground,capacity_s5_h64_20k
-0.18739933292942085,0.32132962890458605,-0.7409988888344679,released,0.5,20,masked_psnr,8,1,head_foreground,capacity_s5_h64_20k
-2.1389238981877616,-1.6364613568995174,-2.7186828645699332,adaptive,0.0,20,masked_psnr,8,1,head_supported,capacity_s5_h64_20k
-2.19435246800579,-1.7215780758206527,-2.7221131382901644,released,0.0,20,masked_psnr,8,1,head_supported,capacity_s5_h64_20k
1.7163229711525614,2.61928322983827,0.9221925766719005,adaptive,0.85,20,masked_psnr,8,1,head_unsupported,capacity_s5_h64_20k
1.416062057475335,2.1354206124544444,0.7408482829935709,released,0.85,20,masked_psnr,8,1,head_unsupported,capacity_s5_h64_20k
-0.5918376402194024,-0.3688415219203061,-0.8043849514023682,adaptive,0.15,20,masked_psnr,8,1,oral,capacity_s5_h64_20k
-0.2924481939883103,-0.052537582474126175,-0.5134034141623173,released,0.2,20,masked_psnr,8,1,oral,capacity_s5_h64_20k
2.7624923134526744,4.018556611834682,1.4120941574245247,adaptive,0.85,20,masked_psnr,8,1,torso_outside_head_roi,capacity_s5_h64_20k
2.439272570530396,3.5144895570862755,1.2703316659896597,released,0.85,20,masked_psnr,8,1,torso_outside_head_roi,capacity_s5_h64_20k
-0.4993648878198618,2.034316759209795,-2.4776999966056414,adaptive,0.35,20,masked_psnr,8,4,background,capacity_s5_h64_20k
-0.2717471122434124,2.333592641806208,-2.2847843349617953,released,0.35,20,masked_psnr,8,4,background,capacity_s5_h64_20k
-0.128718002531134,0.28548092157550825,-0.5879553092107098,adaptive,0.45,20,masked_psnr,8,4,eyes,capacity_s5_h64_20k
-0.3930246585544772,-0.027408581693867767,-0.8015757030109769,released,0.35,20,masked_psnr,8,4,eyes,capacity_s5_h64_20k
-1.7616051713607497,-1.2160841095165504,-2.359201293416553,adaptive,0.0,20,masked_psnr,8,4,flame_supported,capacity_s5_h64_20k
-1.8733809509966008,-1.292109214844414,-2.5102651203119435,released,0.05,20,masked_psnr,8,4,flame_supported,capacity_s5_h64_20k
2.8042840230061143,3.4677175309706922,2.1371545636505567,adaptive,0.95,20,masked_psnr,8,4,flame_unsupported,capacity_s5_h64_20k
2.790334854572362,3.4613292853738535,2.120000376668398,released,0.95,20,masked_psnr,8,4,flame_unsupported,capacity_s5_h64_20k
1.8985341780722975,2.529140530588002,1.1983180240298048,adaptive,0.95,20,masked_psnr,8,4,foreground,capacity_s5_h64_20k
1.8232344750518479,2.4701036458008314,1.1051541582194297,released,0.9,20,masked_psnr,8,4,foreground,capacity_s5_h64_20k
1.0783312083348853,1.8926937240640085,0.1531262131744132,adaptive,0.8,20,masked_psnr,8,4,full_frame,capacity_s5_h64_20k
1.0392513708583346,1.8284281445790784,0.13216005200661723,released,0.8,20,masked_psnr,8,4,full_frame,capacity_s5_h64_20k
-0.13625228770995773,0.38989397095289,-0.6949148809236237,adaptive,0.5,20,masked_psnr,8,4,head_foreground,capacity_s5_h64_20k
-0.2890270744427695,0.307144880077428,-0.9312515648507762,released,0.45,20,masked_psnr,8,4,head_foreground,capacity_s5_h64_20k
-2.441682096158079,-1.8544355251348652,-3.156993955187818,adaptive,0.05,20,masked_psnr,8,4,head_supported,capacity_s5_h64_20k
-2.5604768411262406,-1.9994734754255161,-3.212455874274591,released,0.0,20,masked_psnr,8,4,head_supported,capacity_s5_h64_20k
1.5090933899845755,2.3361058862973194,0.7729072303678549,adaptive,0.85,20,masked_psnr,8,4,head_unsupported,capacity_s5_h64_20k
1.2485611000136536,1.9622660177265137,0.5534089281491249,released,0.85,20,masked_psnr,8,4,head_unsupported,capacity_s5_h64_20k
-0.754214019549258,-0.45229048476871664,-1.0410123900256754,adaptive,0.15,20,masked_psnr,8,4,oral,capacity_s5_h64_20k
-0.6174188663245215,-0.2952935529616299,-0.9346340708452399,released,0.2,20,masked_psnr,8,4,oral,capacity_s5_h64_20k
2.825502612462588,3.715641173991099,1.8629361350115026,adaptive,0.9,20,masked_psnr,8,4,torso_outside_head_roi,capacity_s5_h64_20k
2.836842162299552,3.733869431366969,1.8696931048202,released,0.95,20,masked_psnr,8,4,torso_outside_head_roi,capacity_s5_h64_20k
-0.4283552457734111,1.8396055094827337,-2.301621177989003,adaptive,0.45,20,masked_psnr,8,8,background,capacity_s5_h64_20k
-0.2963467150177374,2.0087572436929038,-2.1888072669136043,released,0.35,20,masked_psnr,8,8,background,capacity_s5_h64_20k
-0.008091120823522502,0.402516482862835,-0.44732888678268096,adaptive,0.6,20,masked_psnr,8,8,eyes,capacity_s5_h64_20k
-0.3132369857053117,0.0157127027193054,-0.6922569891241916,released,0.45,20,masked_psnr,8,8,eyes,capacity_s5_h64_20k
-1.8208615669251056,-1.267277997225973,-2.4310993458547907,adaptive,0.1,20,masked_psnr,8,8,flame_supported,capacity_s5_h64_20k
