ci_high,ci_low,condition,identity_count,mean_displacement_fraction,metric,n_id,n_obs,positive_means_better_quality_at_matched_linear_displacement,region,release_radius_mm,utility_above_hard_released_chord
-0.4303721262052923,-1.1548663627010873,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,background,150.0,-0.7951810200731119
0.44968312375136427,-0.2118781010124738,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,eyes,150.0,0.10591784220861715
0.2642852614422267,-0.13494666117843837,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,flame_supported,150.0,0.05210409793059556
1.1625937181987067,0.5679676084302224,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,flame_unsupported,150.0,0.8679926002019182
0.9127133175733291,0.4736320773938159,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,foreground,150.0,0.6933275073289777
0.6210740699730065,0.16545268006641764,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,full_frame,150.0,0.3848559439665228
0.681851112425461,0.018216851947928502,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,head_foreground,150.0,0.3296966351398809
0.05036014872027235,-0.28480675108760367,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,head_supported,150.0,-0.12176645923717562
1.1161685873716742,0.12012026315982137,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,head_unsupported,150.0,0.6055400444733549
-0.1529767115954111,-0.6625514724004471,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,oral,150.0,-0.39540674991106284
1.2243894574696657,0.6551592849612352,adaptive_r150,20,0.7849021677670207,masked_psnr,128,1,True,torso_outside_head_roi,150.0,0.9359669880673532
-0.4235805032232189,-1.110877408691869,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,background,150.0,-0.7773048662713136
0.307847590152495,-0.3216710426956986,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,eyes,150.0,-0.01998050327697918
0.16549538006782163,-0.2697371658960669,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,flame_supported,150.0,-0.0840829805485761
1.0231571104821842,0.37830330097634074,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,flame_unsupported,150.0,0.7090634126052391
0.7766206854470159,0.2908521372982985,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,foreground,150.0,0.532523300311601
0.5284097747761574,0.02580982695138082,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,full_frame,150.0,0.2612092121953221
0.5717595097615141,-0.04426459846983291,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,head_foreground,150.0,0.2404361564942298
-0.07620994378099519,-0.4220836505146727,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,head_supported,150.0,-0.26572067560212964
1.0722302021319159,0.12725706240377035,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,head_unsupported,150.0,0.5842192869740128
-0.1585204044374628,-0.8651077742630531,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,oral,150.0,-0.501399357137252
1.0167615546679611,0.3598690051844866,adaptive_r150,20,0.8055640362658674,masked_psnr,128,4,True,torso_outside_head_roi,150.0,0.709103070181719
-0.06227755953443705,-0.9079955813006255,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,background,150.0,-0.5098093282779507
0.3406617017353376,-0.2783631575272994,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,eyes,150.0,0.02908470010160773
0.12074694686101813,-0.29684998041108546,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,flame_supported,150.0,-0.11654372951272451
1.0548083304732678,0.48615845979255584,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,flame_unsupported,150.0,0.7727271467374182
0.8032038733880835,0.3558432259569431,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,foreground,150.0,0.5747774275474571
0.5795782818207681,0.07250209573399113,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,full_frame,150.0,0.3118584547950003
0.5498827287151129,-0.06049287112773152,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,head_foreground,150.0,0.2221836385074651
-0.12564993574429015,-0.4664804943152813,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,head_supported,150.0,-0.30907819492402966
1.057563053216915,0.10070422130114957,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,head_unsupported,150.0,0.5757507345028643
-0.14347778070258027,-0.823824930120396,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,oral,150.0,-0.4709185596218635
1.035160970238444,0.5429664872263831,adaptive_r150,20,0.812701197969744,masked_psnr,128,8,True,torso_outside_head_roi,150.0,0.7864241285115756
1.1073745705120808,-1.0412130692549657,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,background,150.0,-0.26449322917108553
0.6140908776408731,0.05119962882650045,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,eyes,150.0,0.33159124267121687
0.1858565069542157,-0.3307700277909253,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,flame_supported,150.0,-0.08518111515316037
1.0379430494027697,0.31589681761761856,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,flame_unsupported,150.0,0.6847816385894209
0.7983425122513658,0.27472710043277215,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,foreground,150.0,0.5444642880109775
0.41373806111423833,-0.030083909064209043,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,full_frame,150.0,0.19247239656527276
0.40002202148797095,-0.19534399444011472,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,head_foreground,150.0,0.10255774807391704
0.08109504393734336,-0.4515407637444493,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,head_supported,150.0,-0.21006759512457124
0.8882326128234,-0.286313244349407,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,head_unsupported,150.0,0.3189883905533117
-0.04482296615988233,-0.44414113789492216,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,oral,150.0,-0.24105319696567057
1.0822195594428434,0.5263336125111662,adaptive_r150,20,0.8126011960330258,masked_psnr,384,1,True,torso_outside_head_roi,150.0,0.8151477266888099
1.1076553967028437,-0.7819984189320627,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,background,150.0,-0.09248423825627725
0.4355201475784154,-0.1473098605026514,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,eyes,150.0,0.13895805565493208
-0.07044615227659881,-0.4129068329542752,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,flame_supported,150.0,-0.2565817398911837
0.8785947354448685,0.22769227113710558,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,flame_unsupported,150.0,0.562873640433742
0.6323671172219165,0.16251158843855776,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,foreground,150.0,0.4052387793512701
0.32160593575262786,-0.03806059578260357,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,full_frame,150.0,0.1398355087754945
0.15392846811124467,-0.3255553004720315,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,head_foreground,150.0,-0.07912607243379037
-0.25920328246908925,-0.6174720334471208,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,head_supported,150.0,-0.43928442546758084
0.7163445615549273,-0.28350364932206906,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,head_unsupported,150.0,0.21408414426906427
-0.061836539201430694,-0.4767008961192119,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,oral,150.0,-0.25856721777177827
0.95242620214195,0.4826877062145134,adaptive_r150,20,0.8252997387996706,masked_psnr,384,4,True,torso_outside_head_roi,150.0,0.7196139636022746
1.0970885237409556,-0.6106386278313345,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,background,150.0,0.037106275032735246
0.5572561144039261,-0.04184287001327534,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,eyes,150.0,0.2599085496151236
-0.061277399213337407,-0.41322699373176774,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,flame_supported,150.0,-0.24967488834825194
0.9025625050961734,0.22219956582854547,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,flame_unsupported,150.0,0.5704873032530094
0.6689628654003081,0.1851336660468176,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,foreground,150.0,0.43184071955695974
0.42441038925819013,0.04829147256941982,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,full_frame,150.0,0.23210146267078766
0.17785555787283455,-0.28421784180409176,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,head_foreground,150.0,-0.052757086214728764
-0.23743131164637318,-0.6085664652016155,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,head_supported,150.0,-0.42614539235268667
