ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
19.767632324952707,18.637993122375683,20,19.189472390155817,released,masked_psnr,384,8,head_supported,full_target_density2
11.43163776764533,10.202888091755186,20,10.802743406845565,released,masked_psnr,384,8,head_unsupported,full_target_density2
20.447406746730397,19.406697898004513,20,19.900911810489625,released,masked_psnr,384,8,oral,full_target_density2
13.719600215945675,11.791218205618756,20,12.723263115464105,released,masked_psnr,384,8,torso_outside_head_roi,full_target_density2
24.129310277481537,17.190494188289616,20,20.129307969344794,adaptive,masked_psnr,8,1,background,head_target_density1
21.70990331262393,20.680080154017173,20,21.199877170792398,adaptive,masked_psnr,8,1,eyes,head_target_density1
16.232740082219202,14.96614073048851,20,15.588643734244092,adaptive,masked_psnr,8,1,flame_supported,head_target_density1
5.924702683178587,3.668202205025833,20,4.722972220378789,adaptive,masked_psnr,8,1,flame_unsupported,head_target_density1
10.476484367004412,8.279643167535609,20,9.301088597454754,adaptive,masked_psnr,8,1,foreground,head_target_density1
12.182594983747594,10.378508927457426,20,11.259624376799763,adaptive,masked_psnr,8,1,full_frame,head_target_density1
15.065825454128301,12.912375678032786,20,13.971225132667541,adaptive,masked_psnr,8,1,head_foreground,head_target_density1
18.26025013256108,16.952614005789147,20,17.608414329516982,adaptive,masked_psnr,8,1,head_supported,head_target_density1
7.5743327761355905,5.419070435858543,20,6.469787682661699,adaptive,masked_psnr,8,1,head_unsupported,head_target_density1
21.201022184656797,19.70630972198095,20,20.35231829847487,adaptive,masked_psnr,8,1,oral,head_target_density1
6.478854024904344,4.016257054308916,20,5.149758302079418,adaptive,masked_psnr,8,1,torso_outside_head_roi,head_target_density1
24.572189026536908,17.42202282821875,20,20.564410963677695,adaptive,masked_psnr,8,4,background,head_target_density1
21.491416573793593,20.47748339798426,20,20.974869998529677,adaptive,masked_psnr,8,4,eyes,head_target_density1
16.475027709531535,15.132725077224961,20,15.802100790333782,adaptive,masked_psnr,8,4,flame_supported,head_target_density1
6.025697161799266,3.6954682216751116,20,4.78529076348793,adaptive,masked_psnr,8,4,flame_unsupported,head_target_density1
10.605757985496233,8.36385477546168,20,9.405136021837754,adaptive,masked_psnr,8,4,foreground,head_target_density1
12.271150926333664,10.423785590972658,20,11.305071738643075,adaptive,masked_psnr,8,4,full_frame,head_target_density1
15.386896380471283,13.137029516298735,20,14.27047713880629,adaptive,masked_psnr,8,4,head_foreground,head_target_density1
18.709993182533832,17.323890589009434,20,18.009664403583802,adaptive,masked_psnr,8,4,head_supported,head_target_density1
7.846392007224751,5.557638545451026,20,6.704497222595559,adaptive,masked_psnr,8,4,head_unsupported,head_target_density1
21.511197365800005,19.618570527336615,20,20.398804828829213,adaptive,masked_psnr,8,4,oral,head_target_density1
6.506805545159933,4.0200518226705775,20,5.159585998786386,adaptive,masked_psnr,8,4,torso_outside_head_roi,head_target_density1
24.19621473430708,17.374374303450153,20,20.423531833873746,adaptive,masked_psnr,8,8,background,head_target_density1
21.346591348856524,20.391222544933555,20,20.86470294473176,adaptive,masked_psnr,8,8,eyes,head_target_density1
16.53281264986575,15.187819260201522,20,15.858666754689157,adaptive,masked_psnr,8,8,flame_supported,head_target_density1
6.061798967516979,3.6855450953274027,20,4.785222008246502,adaptive,masked_psnr,8,8,flame_unsupported,head_target_density1
10.580546848890688,8.296212626479369,20,9.357964343520731,adaptive,masked_psnr,8,8,foreground,head_target_density1
12.318284371739592,10.366129531068673,20,11.29287252161594,adaptive,masked_psnr,8,8,full_frame,head_target_density1
15.497116917766242,13.195789243874772,20,14.34461799570361,adaptive,masked_psnr,8,8,head_foreground,head_target_density1
18.904656321117933,17.43496068981504,20,18.176858876911957,adaptive,masked_psnr,8,8,head_supported,head_target_density1
7.8248996023802295,5.588992773738521,20,6.694420494762308,adaptive,masked_psnr,8,8,head_unsupported,head_target_density1
20.581762425438466,19.73270979655373,20,20.13410076602551,adaptive,masked_psnr,8,8,oral,head_target_density1
6.474240333232705,4.035794816176267,20,5.175332583947514,adaptive,masked_psnr,8,8,torso_outside_head_roi,head_target_density1
20.51555482966454,16.6787955851632,20,18.47715842985772,hard,masked_psnr,8,1,background,head_target_density1
21.16555400295701,20.097153569133933,20,20.622033348769726,hard,masked_psnr,8,1,eyes,head_target_density1
17.194192839647616,16.195942856210255,20,16.703300335205917,hard,masked_psnr,8,1,flame_supported,head_target_density1
5.574415571615268,3.3794512325927992,20,4.393491729911455,hard,masked_psnr,8,1,flame_unsupported,head_target_density1
10.303596194335704,8.176647622616658,20,9.176314808984753,hard,masked_psnr,8,1,foreground,head_target_density1
12.124980365290755,10.25982983588128,20,11.162048740947732,hard,masked_psnr,8,1,full_frame,head_target_density1
14.553885118957925,12.542265216186001,20,13.552816110295291,hard,masked_psnr,8,1,head_foreground,head_target_density1
18.587987556188967,17.720751479743374,20,18.15895747134568,hard,masked_psnr,8,1,head_supported,head_target_density1
6.67643195900449,4.691285041680447,20,5.6486796207118966,hard,masked_psnr,8,1,head_unsupported,head_target_density1
21.166440469133423,19.567491715022932,20,20.275716452727483,hard,masked_psnr,8,1,oral,head_target_density1
6.426887574195925,4.064824595799333,20,5.158142824889576,hard,masked_psnr,8,1,torso_outside_head_roi,head_target_density1
20.403850253893694,16.566697998178366,20,18.347839925327516,hard,masked_psnr,8,4,background,head_target_density1
21.04672197564117,20.05847352208887,20,20.529583770520425,hard,masked_psnr,8,4,eyes,head_target_density1
17.6066975804505,16.635338997425087,20,17.13146751786454,hard,masked_psnr,8,4,flame_supported,head_target_density1
5.592816292460289,3.374855534329842,20,4.406219463690048,hard,masked_psnr,8,4,flame_unsupported,head_target_density1
10.348133366072899,8.265533838691479,20,9.251414829109319,hard,masked_psnr,8,4,foreground,head_target_density1
12.143563963666137,10.304211719996061,20,11.187414736971494,hard,masked_psnr,8,4,full_frame,head_target_density1
14.788453378128702,12.73163029206206,20,13.753780935199648,hard,masked_psnr,8,4,head_foreground,head_target_density1
19.25628241837999,18.40175458443242,20,18.83191683795564,hard,masked_psnr,8,4,head_supported,head_target_density1
6.662061151278644,4.686089635862632,20,5.644504425828229,hard,masked_psnr,8,4,head_unsupported,head_target_density1
21.495065240904086,19.673524014921266,20,20.43998370350105,hard,masked_psnr,8,4,oral,head_target_density1
6.424725927084889,4.069406146689172,20,5.167891067113699,hard,masked_psnr,8,4,torso_outside_head_roi,head_target_density1
20.12979820799048,16.518120995354778,20,18.242532557651085,hard,masked_psnr,8,8,background,head_target_density1
20.8432426707997,19.8324809092373,20,20.317702686210986,hard,masked_psnr,8,8,eyes,head_target_density1
17.756936133102712,16.732783547414652,20,17.259483366248805,hard,masked_psnr,8,8,flame_supported,head_target_density1
5.598523980474793,3.390100468717877,20,4.421792111366725,hard,masked_psnr,8,8,flame_unsupported,head_target_density1
10.35659571390056,8.197699259330458,20,9.22627290874355,hard,masked_psnr,8,8,foreground,head_target_density1
12.200458772776507,10.255023093697078,20,11.189871480033478,hard,masked_psnr,8,8,full_frame,head_target_density1
