camera_count,lpips_alex_spatial,masked_mae,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,source,ssim,subject,variant
7,0.37757812778315664,0.4174457251599787,6.936528423410342,hard,32,8,1022.7142857142857,flame_unsupported,0,ordinary,,266,primary_full_target_density1
7,0.1712531822789766,0.06330082349455053,21.044774377375738,hard,32,8,226.14285714285714,oral,0,ordinary,,266,primary_full_target_density1
7,0.1774086436788331,0.07111857937063307,20.463223678276304,hard,32,8,81.28571428571429,eyes,0,ordinary,,266,primary_full_target_density1
7,0.1763832507720533,0.04293521034860415,16.996551935706727,hard,32,8,6128.714285714285,background,0,ordinary,,266,primary_full_target_density1
14,0.2056501995433461,0.12000287198401118,11.738075110414764,hard,32,1,11264.0,full_frame,0,ordinary,0.6380784341267177,289,primary_full_target_density1
14,0.27027875807691043,0.23874775696651218,8.692109907395288,hard,32,1,5481.571428571428,foreground,0,ordinary,,289,primary_full_target_density1
14,0.23233358617097127,0.08995951655356568,17.81514732812263,hard,32,1,3868.9285714285716,flame_supported,0,ordinary,,289,primary_full_target_density1
14,0.3600242197106259,0.5960469764168198,3.769098674818704,hard,32,1,1612.642857142857,flame_unsupported,0,ordinary,,289,primary_full_target_density1
14,0.19456789463693033,0.0776918302976143,19.884087662674798,hard,32,1,148.71428571428572,oral,0,ordinary,,289,primary_full_target_density1
14,0.18621736752161613,0.0689067748781204,21.037923933684745,hard,32,1,76.71428571428571,eyes,0,ordinary,,289,primary_full_target_density1
14,0.14139253052751594,0.00734209417439442,25.878383667766787,hard,32,1,5782.428571428572,background,0,ordinary,,289,primary_full_target_density1
11,0.20577585992734299,0.11733933651086055,11.77430596210528,hard,32,4,11264.0,full_frame,0,ordinary,0.6552896282889626,289,primary_full_target_density1
11,0.26929260121167115,0.2307544223353162,8.769074750129763,hard,32,4,5540.818181818182,foreground,0,ordinary,,289,primary_full_target_density1
11,0.2318777467642792,0.07856824840447738,18.636752150289734,hard,32,4,3909.2727272727275,flame_supported,0,ordinary,,289,primary_full_target_density1
11,0.35916697759138705,0.5964374438466665,3.762097725415255,hard,32,4,1631.5454545454545,flame_unsupported,0,ordinary,,289,primary_full_target_density1
11,0.19411864704282167,0.0769873221124994,19.758160482595283,hard,32,4,144.72727272727272,oral,0,ordinary,,289,primary_full_target_density1
11,0.18734802976983006,0.06915288574506706,21.03032522446401,hard,32,4,75.36363636363636,eyes,0,ordinary,,289,primary_full_target_density1
11,0.14106883309262858,0.0070650551113853235,26.039572043790475,hard,32,4,5723.181818181818,background,0,ordinary,,289,primary_full_target_density1
7,0.2073080353922658,0.12145272477880699,11.564944246537815,hard,32,8,11264.0,full_frame,0,ordinary,0.6536545838628497,289,primary_full_target_density1
7,0.27014721094728905,0.23587076866782075,8.618991346021245,hard,32,8,5618.285714285715,foreground,0,ordinary,,289,primary_full_target_density1
7,0.23118191776031077,0.07789450823932355,18.624241207113094,hard,32,8,3910.714285714286,flame_supported,0,ordinary,,289,primary_full_target_density1
7,0.35894077720944345,0.5987437800773738,3.737323552730959,hard,32,8,1707.5714285714287,flame_unsupported,0,ordinary,,289,primary_full_target_density1
7,0.1915309271694845,0.07384578149621736,20.295724185405557,hard,32,8,149.0,oral,0,ordinary,,289,primary_full_target_density1
7,0.18395232784271895,0.06954568903936306,20.91695499026816,hard,32,8,77.57142857142857,eyes,0,ordinary,,289,primary_full_target_density1
7,0.14041138606306464,0.007151983827785073,25.915717697595976,hard,32,8,5645.714285714285,background,0,ordinary,,289,primary_full_target_density1
14,0.3027748302979903,0.2072069417862665,8.904713453493029,hard,32,1,11264.0,full_frame,0,ordinary,0.469244903751782,310,primary_full_target_density1
14,0.36995244828523444,0.3068618601130763,7.0334781928687535,hard,32,1,6220.0,foreground,0,ordinary,,310,primary_full_target_density1
14,0.2824719445963476,0.11162740668394885,15.615433974411243,hard,32,1,4318.357142857143,flame_supported,0,ordinary,,310,primary_full_target_density1
14,0.5605534277134782,0.7506670697153617,2.275360982781589,hard,32,1,1901.642857142857,flame_unsupported,0,ordinary,,310,primary_full_target_density1
14,0.2314411667210143,0.08155143834992615,19.417117046590224,hard,32,1,210.5,oral,0,ordinary,,310,primary_full_target_density1
14,0.21514550270522717,0.08908464431809526,18.932687887617544,hard,32,1,92.85714285714286,eyes,0,ordinary,,310,primary_full_target_density1
14,0.21749914589903335,0.08246670647487227,13.627186404172713,hard,32,1,5044.0,background,0,ordinary,,310,primary_full_target_density1
11,0.30013064313525994,0.20499297081603166,8.881924322865176,hard,32,4,11264.0,full_frame,0,ordinary,0.4923759265379472,310,primary_full_target_density1
11,0.3591589339265123,0.2965595115494895,7.122123443910275,hard,32,4,6274.454545454545,foreground,0,ordinary,,310,primary_full_target_density1
11,0.2689757045316448,0.09915987831252743,16.137138745241277,hard,32,4,4364.454545454545,flame_supported,0,ordinary,,310,primary_full_target_density1
11,0.5583791124873732,0.7504652056655069,2.274953218775076,hard,32,4,1910.0,flame_unsupported,0,ordinary,,310,primary_full_target_density1
11,0.2181578345982266,0.07675074709443797,20.08992344856257,hard,32,4,208.45454545454547,oral,0,ordinary,,310,primary_full_target_density1
11,0.1952836461623761,0.08896562656912142,19.075805555014423,hard,32,4,92.9090909090909,eyes,0,ordinary,,310,primary_full_target_density1
11,0.2233254893158855,0.08707415975776488,13.202563318081035,hard,32,4,4989.545454545455,background,0,ordinary,,310,primary_full_target_density1
7,0.30941857300795517,0.20686302556620015,8.777560451867311,hard,32,8,11264.0,full_frame,0,ordinary,0.49141812324523926,310,primary_full_target_density1
7,0.36439570435620616,0.2981537454411808,7.056432324121715,hard,32,8,6301.857142857143,foreground,0,ordinary,,310,primary_full_target_density1
7,0.27269867197453884,0.09379102537845842,16.533706442871512,hard,32,8,4338.0,flame_supported,0,ordinary,,310,primary_full_target_density1
7,0.5598717697468512,0.7516693280787256,2.2650401521165713,hard,32,8,1963.857142857143,flame_unsupported,0,ordinary,,310,primary_full_target_density1
7,0.2285587371470565,0.07696522700122668,19.83869826348427,hard,32,8,206.71428571428572,oral,0,ordinary,,310,primary_full_target_density1
7,0.20522611743304883,0.09239578501464132,18.74192784154427,hard,32,8,92.14285714285714,eyes,0,ordinary,,310,primary_full_target_density1
7,0.23751277209496516,0.08943742585692922,12.943914329832198,hard,32,8,4962.142857142857,background,0,ordinary,,310,primary_full_target_density1
14,0.285380262833137,0.13435120293588348,12.709659449639316,hard,32,1,11264.0,full_frame,0,ordinary,0.5099294036626816,320,primary_full_target_density1
14,0.3723335152603116,0.18594772938017656,11.796803260672903,hard,32,1,6139.428571428572,foreground,0,ordinary,,320,primary_full_target_density1
14,0.21594267186921115,0.08367368230700142,17.397497372312394,hard,32,1,3884.714285714286,flame_supported,0,ordinary,,320,primary_full_target_density1
14,0.6437421133625129,0.36335095620556795,8.240777995829848,hard,32,1,2254.714285714286,flame_unsupported,0,ordinary,,320,primary_full_target_density1
14,0.16094659320392604,0.07490948535359229,19.505276859128305,hard,32,1,209.0,oral,0,ordinary,,320,primary_full_target_density1
14,0.14763381213675425,0.05619044318525652,22.590130993243317,hard,32,1,86.21428571428571,eyes,0,ordinary,,320,primary_full_target_density1
14,0.1760383646086566,0.07299813019049639,14.10752242310485,hard,32,1,5124.571428571428,background,0,ordinary,,320,primary_full_target_density1
11,0.2890917801659954,0.13397904861071877,12.758674910307462,hard,32,4,11264.0,full_frame,0,ordinary,0.5180596059018915,320,primary_full_target_density1
11,0.37142872374375246,0.18057802931856085,11.977929580253731,hard,32,4,6255.0,foreground,0,ordinary,,320,primary_full_target_density1
11,0.21132022174230666,0.0765754797057205,17.946734771843715,hard,32,4,3948.818181818182,flame_supported,0,ordinary,,320,primary_full_target_density1
11,0.6486397717056606,0.36178428214715513,8.275222261414697,hard,32,4,2306.181818181818,flame_unsupported,0,ordinary,,320,primary_full_target_density1
11,0.16614546071471611,0.07331864070969334,19.422809070985263,hard,32,4,206.72727272727272,oral,0,ordinary,,320,primary_full_target_density1
11,0.16559541501840702,0.06208177683435545,22.007251319542533,hard,32,4,86.27272727272727,eyes,0,ordinary,,320,primary_full_target_density1
11,0.17838938163938908,0.07515690955529525,13.993572790711333,hard,32,4,5009.0,background,0,ordinary,,320,primary_full_target_density1
7,0.29248486865650525,0.13339423617243248,12.666107713092327,hard,32,8,11264.0,full_frame,0,ordinary,0.5245969806398664,320,primary_full_target_density1
7,0.3800715079621629,0.18086255779787333,11.942166146687635,hard,32,8,6184.571428571428,foreground,0,ordinary,,320,primary_full_target_density1
7,0.2150030107490489,0.07430561720507234,18.02979263746072,hard,32,8,3861.0,flame_supported,0,ordinary,,320,primary_full_target_density1
7,0.6588708270854677,0.36072552193400087,8.296465568230044,hard,32,8,2323.5714285714284,flame_unsupported,0,ordinary,,320,primary_full_target_density1
7,0.1817043214949265,0.072558073033225,19.702989073529043,hard,32,8,206.14285714285714,oral,0,ordinary,,320,primary_full_target_density1
7,0.17376447504640405,0.0657779290700301,21.65098697241433,hard,32,8,86.0,eyes,0,ordinary,,320,primary_full_target_density1
7,0.17907008401029392,0.075462186960779,13.752381025381528,hard,32,8,5079.428571428572,background,0,ordinary,,320,primary_full_target_density1
14,0.22264169175903517,0.11608934866917597,12.578563234738237,hard,32,1,11264.0,full_frame,0,ordinary,0.611740014382771,372,primary_full_target_density1
14,0.2979968281552338,0.19724550688444337,10.314846703191593,hard,32,1,5775.0,foreground,0,ordinary,,372,primary_full_target_density1
14,0.2602082900443325,0.08358639681273917,18.14865367650202,hard,32,1,4359.0,flame_supported,0,ordinary,,372,primary_full_target_density1
14,0.4057626002936536,0.5440347131055865,4.740163702222145,hard,32,1,1416.0,flame_unsupported,0,ordinary,,372,primary_full_target_density1
14,0.20279003491719133,0.050913534150773966,23.896811142224276,hard,32,1,78.57142857142857,oral,0,ordinary,,372,primary_full_target_density1
14,0.15241995147902276,0.07202072473458714,20.722473442291005,hard,32,1,79.92857142857143,eyes,0,ordinary,,372,primary_full_target_density1
14,0.1437836364101101,0.030175503964760146,18.568364867593054,hard,32,1,5489.0,background,0,ordinary,,372,primary_full_target_density1
11,0.21539267725195765,0.11288371427656863,12.696090163746835,hard,32,4,11264.0,full_frame,0,ordinary,0.620015491138805,372,primary_full_target_density1
11,0.28369804015043065,0.18882644053679618,10.499760993926161,hard,32,4,5811.818181818182,foreground,0,ordinary,,372,primary_full_target_density1
11,0.24823812241853094,0.07696051485203316,18.60627274895191,hard,32,4,4413.090909090909,flame_supported,0,ordinary,,372,primary_full_target_density1
11,0.3872147557283352,0.5399825759447316,4.780352944759859,hard,32,4,1398.7272727272727,flame_unsupported,0,ordinary,,372,primary_full_target_density1
11,0.1994780421057573,0.05073559571392416,23.856371056521287,hard,32,4,77.0909090909091,oral,0,ordinary,,372,primary_full_target_density1
11,0.14862893894884316,0.07338690071316092,20.552192954546125,hard,32,4,79.45454545454545,eyes,0,ordinary,,372,primary_full_target_density1
11,0.14308316629795062,0.03087377032520167,18.462574594676386,hard,32,4,5452.181818181818,background,0,ordinary,,372,primary_full_target_density1
7,0.21492576908755615,0.11350870029234784,12.573411721563167,hard,32,8,11264.0,full_frame,0,ordinary,0.6205036810466221,372,primary_full_target_density1
7,0.28357156573340764,0.19110711873613034,10.30059220490717,hard,32,8,5819.714285714285,foreground,0,ordinary,,372,primary_full_target_density1
7,0.24632760899218706,0.07382278420119491,18.915078171784028,hard,32,8,4378.714285714285,flame_supported,0,ordinary,,372,primary_full_target_density1
7,0.3933380178600197,0.546712250204591,4.70376342674943,hard,32,8,1441.0,flame_unsupported,0,ordinary,,372,primary_full_target_density1
7,0.20300455781186688,0.05226952667094007,23.611935643690828,hard,32,8,81.14285714285714,oral,0,ordinary,,372,primary_full_target_density1
7,0.15083094790726864,0.07552932073001362,20.243305734803858,hard,32,8,80.28571428571429,eyes,0,ordinary,,372,primary_full_target_density1
7,0.14290965570580846,0.03088862161180782,18.59990172442551,hard,32,8,5444.285714285715,background,0,ordinary,,372,primary_full_target_density1
14,0.25991368758213984,0.19023943979502753,8.966054327501547,hard,32,1,11264.0,full_frame,1,ordinary,0.4802104639155524,017,primary_full_target_density1
14,0.324251554626613,0.2830244319546291,7.181488052558987,hard,32,1,6250.357142857143,foreground,1,ordinary,,017,primary_full_target_density1
14,0.2674435246874138,0.09970499388567437,15.821620194704485,hard,32,1,4596.5,flame_supported,1,ordinary,,017,primary_full_target_density1
14,0.4779694681584354,0.794092250369938,1.7686466044144944,hard,32,1,1653.857142857143,flame_unsupported,1,ordinary,,017,primary_full_target_density1
14,0.1987630695265521,0.0743011050680555,20.085523091572675,hard,32,1,257.92857142857144,oral,1,ordinary,,017,primary_full_target_density1
14,0.16418911517742987,0.07070035494497443,21.035412800898282,hard,32,1,87.21428571428571,eyes,1,ordinary,,017,primary_full_target_density1
14,0.17691402532785608,0.07226899622525805,13.379055822853148,hard,32,1,5013.642857142857,background,1,ordinary,,017,primary_full_target_density1
11,0.2718753460024999,0.19048820054235538,8.957816625871203,hard,32,4,11264.0,full_frame,1,ordinary,0.48557295311581006,017,primary_full_target_density1
11,0.3334315772156544,0.27988228525040354,7.201106287563932,hard,32,4,6345.818181818182,foreground,1,ordinary,,017,primary_full_target_density1
11,0.27840066275671305,0.09443214530614351,16.00344279121607,hard,32,4,4656.272727272727,flame_supported,1,ordinary,,017,primary_full_target_density1
11,0.48081363146427913,0.7941620923983056,1.7720167271885823,hard,32,4,1689.5454545454545,flame_unsupported,1,ordinary,,017,primary_full_target_density1
11,0.20903668449966092,0.07175462793306128,20.43567353663735,hard,32,4,254.45454545454547,oral,1,ordinary,,017,primary_full_target_density1
11,0.17304076540961175,0.07172870010896727,20.778631973225064,hard,32,4,86.45454545454545,eyes,1,ordinary,,017,primary_full_target_density1
11,0.18858695628633207,0.07188360993678745,13.499594168306084,hard,32,4,4918.181818181818,background,1,ordinary,,017,primary_full_target_density1
7,0.2583078099535657,0.18957496824718656,8.92077355854107,hard,32,8,11264.0,full_frame,1,ordinary,0.49417856335639954,017,primary_full_target_density1
7,0.3233332315371186,0.28057125967181223,7.1662882188930395,hard,32,8,6273.714285714285,foreground,1,ordinary,,017,primary_full_target_density1
7,0.26538835631039276,0.09191393972792934,16.084401077127627,hard,32,8,4579.428571428572,flame_supported,1,ordinary,,017,primary_full_target_density1
7,0.4746342067991664,0.7932945180581589,1.777953096029123,hard,32,8,1694.2857142857142,flame_unsupported,1,ordinary,,017,primary_full_target_density1
7,0.2079304048872488,0.07066949930823778,20.774395559867923,hard,32,8,249.85714285714286,oral,1,ordinary,,017,primary_full_target_density1
7,0.15848590963104928,0.07620940300417287,20.168758304278743,hard,32,8,84.71428571428571,eyes,1,ordinary,,017,primary_full_target_density1
7,0.17337691061233448,0.07246818527820752,13.262162848799505,hard,32,8,4990.285714285715,background,1,ordinary,,017,primary_full_target_density1
14,0.2124360768825977,0.07437636016251206,16.216720211563736,hard,32,1,11264.0,full_frame,1,ordinary,0.658305938754763,060,primary_full_target_density1
14,0.2323350710444079,0.11578350994435234,14.822725116973759,hard,32,1,5045.285714285715,foreground,1,ordinary,,060,primary_full_target_density1
14,0.22008526580930457,0.07061571740353781,19.289638007445188,hard,32,1,4009.0,flame_supported,1,ordinary,,060,primary_full_target_density1
14,0.2697967936037746,0.30951550828235813,8.86450227052396,hard,32,1,1036.2857142857142,flame_unsupported,1,ordinary,,060,primary_full_target_density1
14,0.19547286254344942,0.08134223126836626,18.586074080973,hard,32,1,129.85714285714286,oral,1,ordinary,,060,primary_full_target_density1
14,0.2219494573479824,0.06614552581465706,21.4990566107009,hard,32,1,85.78571428571429,eyes,1,ordinary,,060,primary_full_target_density1
14,0.19104708764902867,0.03648587692378574,18.31791498885779,hard,32,1,6218.714285714285,background,1,ordinary,,060,primary_full_target_density1
11,0.20898744488550614,0.07436780069156783,16.147882284082037,hard,32,4,11264.0,full_frame,1,ordinary,0.6619444435293024,060,primary_full_target_density1
11,0.22669688123990134,0.11461578283113431,14.790038797811578,hard,32,4,5223.090909090909,foreground,1,ordinary,,060,primary_full_target_density1
11,0.2095919768756753,0.06566334540666995,19.6161496198585,hard,32,4,4103.545454545455,flame_supported,1,ordinary,,060,primary_full_target_density1
11,0.27973157360902823,0.3108030286071567,8.898764901821163,hard,32,4,1119.5454545454545,flame_unsupported,1,ordinary,,060,primary_full_target_density1
11,0.1752497232624433,0.0807050897344424,18.671427098462246,hard,32,4,128.9090909090909,oral,1,ordinary,,060,primary_full_target_density1
11,0.20327360889452006,0.06510131814527328,21.65665104809999,hard,32,4,86.36363636363636,eyes,1,ordinary,,060,primary_full_target_density1
11,0.18835246191030122,0.03603034987986369,18.1957105732494,hard,32,4,6040.909090909091,background,1,ordinary,,060,primary_full_target_density1
7,0.19829976249050782,0.07213976114859312,16.33454213605838,hard,32,8,11264.0,full_frame,1,ordinary,0.6753705654825483,060,primary_full_target_density1
7,0.21247806634471145,0.11211926126688938,14.963691152780248,hard,32,8,5106.285714285715,foreground,1,ordinary,,060,primary_full_target_density1
7,0.19406944008882254,0.06320885633406097,19.944938119766537,hard,32,8,3994.714285714286,flame_supported,1,ordinary,,060,primary_full_target_density1
7,0.27186376096435033,0.30637725649923847,9.036610202211097,hard,32,8,1111.5714285714287,flame_unsupported,1,ordinary,,060,primary_full_target_density1
7,0.16632395941443368,0.07817479307226771,19.078186348069867,hard,32,8,128.42857142857142,oral,1,ordinary,,060,primary_full_target_density1
7,0.1919220689034756,0.06815331313673763,21.257343786997712,hard,32,8,86.14285714285714,eyes,1,ordinary,,060,primary_full_target_density1
7,0.1816609611607564,0.035924136793206315,18.319780735872403,hard,32,8,6157.714285714285,background,1,ordinary,,060,primary_full_target_density1
14,0.21063736661688076,0.1534092596599034,10.29922939900959,hard,32,1,11264.0,full_frame,1,ordinary,0.5617509697164808,071,primary_full_target_density1
14,0.2607374482135488,0.2567494454202197,7.903424792609861,hard,32,1,6050.357142857143,foreground,1,ordinary,,071,primary_full_target_density1
14,0.2232284021545424,0.09275633036925136,16.45788965615147,hard,32,1,4315.0,flame_supported,1,ordinary,,071,primary_full_target_density1
14,0.3488253174478832,0.6700396151300182,2.849671256343946,hard,32,1,1735.357142857143,flame_unsupported,1,ordinary,,071,primary_full_target_density1
14,0.1821626871385106,0.08468606521361069,18.704762902480493,hard,32,1,257.07142857142856,oral,1,ordinary,,071,primary_full_target_density1
14,0.16334958392192322,0.07206374006104613,20.723858183480328,hard,32,1,78.64285714285714,eyes,1,ordinary,,071,primary_full_target_density1
14,0.14447464914089733,0.029331148165313133,18.80708338410625,hard,32,1,5213.642857142857,background,1,ordinary,,071,primary_full_target_density1
11,0.20784441597205552,0.1530934010655427,10.300492436188975,hard,32,4,11264.0,full_frame,1,ordinary,0.5729245164177634,071,primary_full_target_density1
11,0.2588208028544112,0.2514692643359933,7.996540967744852,hard,32,4,6193.454545454545,foreground,1,ordinary,,071,primary_full_target_density1
11,0.21801242530710915,0.08786001534934353,16.732082564896942,hard,32,4,4409.545454545455,flame_supported,1,ordinary,,071,primary_full_target_density1
11,0.35188656789503064,0.6635809812252524,2.913319943606881,hard,32,4,1783.909090909091,flame_unsupported,1,ordinary,,071,primary_full_target_density1
11,0.17962500106974,0.07996170767754306,18.9920163079886,hard,32,4,253.63636363636363,oral,1,ordinary,,071,primary_full_target_density1
11,0.16175231511041752,0.06961217693827665,21.07503281552225,hard,32,4,79.72727272727273,eyes,1,ordinary,,071,primary_full_target_density1
11,0.13692903503926546,0.028184867187543868,18.804823174665064,hard,32,4,5070.545454545455,background,1,ordinary,,071,primary_full_target_density1
7,0.2051951931668566,0.1548836055772129,10.202960008048121,hard,32,8,11264.0,full_frame,1,ordinary,0.5750508947031838,071,primary_full_target_density1
7,0.25605329615097566,0.2573666009316928,7.858946421176327,hard,32,8,6169.857142857143,foreground,1,ordinary,,071,primary_full_target_density1
7,0.2108651767323925,0.08919271800103358,16.581883059896143,hard,32,8,4356.571428571428,flame_supported,1,ordinary,,071,primary_full_target_density1
7,0.3568251763877899,0.6674928653011205,2.8769969221750316,hard,32,8,1813.2857142857142,flame_unsupported,1,ordinary,,071,primary_full_target_density1
7,0.17065856553328537,0.07667153681672835,19.543369538265427,hard,32,8,252.57142857142858,oral,1,ordinary,,071,primary_full_target_density1
7,0.14734581560530913,0.07076577376328204,21.048475817762995,hard,32,8,79.42857142857143,eyes,1,ordinary,,071,primary_full_target_density1
7,0.13510875391540964,0.026481533249142236,19.08661230020009,hard,32,8,5094.142857142857,background,1,ordinary,,071,primary_full_target_density1
14,0.29234832602661925,0.1754189652281922,10.441431985839483,hard,32,1,11264.0,full_frame,1,ordinary,0.5331303562436785,102,primary_full_target_density1
14,0.38421292375875016,0.2678896808621568,8.615633251996885,hard,32,1,6362.857142857143,foreground,1,ordinary,,102,primary_full_target_density1
14,0.27616430232917755,0.11261003709736965,15.901578683863864,hard,32,1,4284.071428571428,flame_supported,1,ordinary,,102,primary_full_target_density1
14,0.6099457674964499,0.5891644029964027,4.305530443820929,hard,32,1,2078.785714285714,flame_unsupported,1,ordinary,,102,primary_full_target_density1
14,0.16730453790500385,0.09135011902733915,18.31644502500659,hard,32,1,257.5,oral,1,ordinary,,102,primary_full_target_density1
14,0.18345307205758674,0.07230604929369333,20.769225979651193,hard,32,1,76.21428571428571,eyes,1,ordinary,,102,primary_full_target_density1
14,0.1756804662583035,0.053356673935518246,15.488908878740661,hard,32,1,4901.142857142857,background,1,ordinary,,102,primary_full_target_density1
11,0.2863245108896051,0.17159883772374515,10.57729514902211,hard,32,4,11264.0,full_frame,1,ordinary,0.542618681084026,102,primary_full_target_density1
11,0.3731749775802015,0.25888467015628297,8.767923010247026,hard,32,4,6430.818181818182,foreground,1,ordinary,,102,primary_full_target_density1
11,0.26361546026367544,0.10157812882888591,16.57175446465965,hard,32,4,4334.909090909091,flame_supported,1,ordinary,,102,primary_full_target_density1
11,0.6016754624224931,0.5867614472374565,4.338741659378481,hard,32,4,2095.909090909091,flame_unsupported,1,ordinary,,102,primary_full_target_density1
11,0.16400722732776407,0.08838091244503198,18.622940651384734,hard,32,4,259.3636363636364,oral,1,ordinary,,102,primary_full_target_density1
11,0.17980154442467983,0.07997555437280818,20.114580647552653,hard,32,4,76.45454545454545,eyes,1,ordinary,,102,primary_full_target_density1
11,0.1721773510379951,0.05254697964931319,15.695814416907144,hard,32,4,4833.181818181818,background,1,ordinary,,102,primary_full_target_density1
7,0.2817257069922113,0.17289830079842441,10.455830957639437,hard,32,8,11264.0,full_frame,1,ordinary,0.5493030505520957,102,primary_full_target_density1
7,0.3708138985667116,0.262046339378735,8.665611784429542,hard,32,8,6382.857142857143,foreground,1,ordinary,,102,primary_full_target_density1
7,0.2564092463213887,0.09924691465240565,16.678872558722322,hard,32,8,4254.428571428572,flame_supported,1,ordinary,,102,primary_full_target_density1
7,0.6023336249040092,0.5889421110941704,4.317000883331329,hard,32,8,2128.4285714285716,flame_unsupported,1,ordinary,,102,primary_full_target_density1
7,0.17000947870870933,0.08738679307086557,18.79690252543819,hard,32,8,259.0,oral,1,ordinary,,102,primary_full_target_density1
7,0.177878645091157,0.07902313853187636,20.37575125901793,hard,32,8,75.57142857142857,eyes,1,ordinary,,102,primary_full_target_density1
7,0.16625615112642383,0.05425891705361735,15.305013173846586,hard,32,8,4881.142857142857,background,1,ordinary,,102,primary_full_target_density1
14,0.21622913069539257,0.08737265702449916,16.20440543863142,hard,32,1,11264.0,full_frame,1,ordinary,0.5769006205456597,112,primary_full_target_density1
14,0.25248615313117795,0.12730662078529592,15.003683260783541,hard,32,1,6239.0,foreground,1,ordinary,,112,primary_full_target_density1
14,0.21691499096096784,0.08440956099576172,18.309015015005627,hard,32,1,4606.5,flame_supported,1,ordinary,,112,primary_full_target_density1
14,0.3476415533472906,0.2525328671925857,10.990889406006488,hard,32,1,1632.5,flame_unsupported,1,ordinary,,112,primary_full_target_density1
14,0.16284656690795266,0.08202313674043753,19.145233112850132,hard,32,1,318.42857142857144,oral,1,ordinary,,112,primary_full_target_density1
14,0.19208670846441786,0.07493048311965651,20.484905194461508,hard,32,1,83.78571428571429,eyes,1,ordinary,,112,primary_full_target_density1
14,0.16364692825403407,0.03606178663868915,18.5657386519895,hard,32,1,5025.0,background,1,ordinary,,112,primary_full_target_density1
11,0.21477408251486538,0.08719623220196769,16.287591308426002,hard,32,4,11264.0,full_frame,1,ordinary,0.5833066756075079,112,primary_full_target_density1
11,0.25354707527881637,0.12462569784617167,15.159031041608587,hard,32,4,6458.909090909091,foreground,1,ordinary,,112,primary_full_target_density1
11,0.21125498718553573,0.07820247522657611,18.86094039964714,hard,32,4,4705.454545454545,flame_supported,1,ordinary,,112,primary_full_target_density1
11,0.3613348339591644,0.2515785794922299,11.04689057782866,hard,32,4,1753.4545454545455,flame_unsupported,1,ordinary,,112,primary_full_target_density1
11,0.16147803125522625,0.08179369962444626,19.03224707153067,hard,32,4,314.90909090909093,oral,1,ordinary,,112,primary_full_target_density1
11,0.18838546014449592,0.07735991693421096,20.30720197369157,hard,32,4,84.72727272727273,eyes,1,ordinary,,112,primary_full_target_density1
11,0.15646872523902466,0.03554821178359329,18.630374352156775,hard,32,4,4805.090909090909,background,1,ordinary,,112,primary_full_target_density1
7,0.20374654485033702,0.08407407302361032,16.558131303777827,hard,32,8,11264.0,full_frame,1,ordinary,0.593804908650262,112,primary_full_target_density1
7,0.24196381730104038,0.12312563201534933,15.278475376207831,hard,32,8,6404.857142857143,foreground,1,ordinary,,112,primary_full_target_density1
7,0.19770083224207116,0.07491826128493002,19.260880189204993,hard,32,8,4621.428571428572,flame_supported,1,ordinary,,112,primary_full_target_density1
7,0.3531339594526525,0.2510796214949591,11.131607662745447,hard,32,8,1783.4285714285713,flame_unsupported,1,ordinary,,112,primary_full_target_density1
7,0.15896680853776665,0.08243325973818146,19.012769507278154,hard,32,8,312.85714285714283,oral,1,ordinary,,112,primary_full_target_density1
7,0.17723687466919305,0.07917130994132256,20.136787358918266,hard,32,8,84.57142857142857,eyes,1,ordinary,,112,primary_full_target_density1
7,0.14965065526143367,0.03249074354060032,19.204976394829608,hard,32,8,4859.142857142857,background,1,ordinary,,112,primary_full_target_density1
14,0.2569871599023993,0.13076916865972213,11.95967467312137,hard,32,1,11264.0,full_frame,1,ordinary,0.5502097862107413,123,primary_full_target_density1
14,0.30845332730411207,0.2043270019619452,10.008563135404286,hard,32,1,6401.071428571428,foreground,1,ordinary,,123,primary_full_target_density1
14,0.27328359953423564,0.09039866896974526,17.32654045021773,hard,32,1,4915.857142857143,flame_supported,1,ordinary,,123,primary_full_target_density1
14,0.41314695414884645,0.5735188968705263,4.299525349444657,hard,32,1,1485.2142857142858,flame_unsupported,1,ordinary,,123,primary_full_target_density1
14,0.18804459008731828,0.07937655254762681,19.48599686436589,hard,32,1,318.2857142857143,oral,1,ordinary,,123,primary_full_target_density1
14,0.18279138884783022,0.062359225341151056,22.236611760923697,hard,32,1,79.28571428571429,eyes,1,ordinary,,123,primary_full_target_density1
14,0.18643195544343813,0.03288195684641815,18.092953212671095,hard,32,1,4862.928571428572,background,1,ordinary,,123,primary_full_target_density1
11,0.26083137772300025,0.12741313033195895,12.074670552356965,hard,32,4,11264.0,full_frame,1,ordinary,0.5694599693471735,123,primary_full_target_density1
11,0.3114293947508425,0.19604876322595183,10.164979164747571,hard,32,4,6455.818181818182,foreground,1,ordinary,,123,primary_full_target_density1
11,0.27836473042268867,0.08272384820639722,17.714930359267125,hard,32,4,4983.0,flame_supported,1,ordinary,,123,primary_full_target_density1
11,0.411382353528025,0.5724397270830844,4.316628023320943,hard,32,4,1472.8181818181818,flame_unsupported,1,ordinary,,123,primary_full_target_density1
11,0.2012830266696626,0.07458907652185011,20.042995300691658,hard,32,4,314.45454545454544,oral,1,ordinary,,123,primary_full_target_density1
