ci_high,ci_low,control_advantage_mean,control_variant,identity_count,method,metric,n_id,n_obs,reference_variant,region
0.08506198842684944,-0.0936492857564561,-0.0011708119209403733,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,eyes
0.8013101052938347,0.4750580099631923,0.6360460673285815,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,flame_supported
0.11145571645451977,0.058958000407155445,0.08261555712314311,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,flame_unsupported
0.15405336616447224,0.10431282561855663,0.12949098549358323,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,foreground
0.08730381655273325,-0.0062872562915564315,0.04348497089105474,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,full_frame
0.3375651206565726,0.2276961077952507,0.2843847386779794,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,head_foreground
0.45452256474457786,0.24523673032586543,0.3460408824249299,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,head_supported
0.3132472618578083,0.1347948283783371,0.23659497335670002,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,head_unsupported
0.2494961261941519,0.01299130086212394,0.12563996907230593,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,oral
0.07995311377026751,0.019239682391201857,0.051824028608492355,full_target_density2,20,hard,masked_psnr,384,1,primary_full_target_density1,torso_outside_head_roi
-0.3233655750513697,-0.49749288063988634,-0.40833966216241196,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,background
0.16654270653546085,-0.04517359841488483,0.06316203164261633,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,eyes
1.0582657411065994,0.6074812487856123,0.8277246249812636,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,flame_supported
0.10440655355421026,0.05908364605272416,0.08001239924859457,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,flame_unsupported
0.1776423149885472,0.11620878373217354,0.14621503216651904,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,foreground
0.10673815132148848,0.015311257230647987,0.06296686931114918,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,full_frame
0.3690723602729297,0.2543617519031246,0.31147527333362407,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,head_foreground
0.6592463070249178,0.34288005184951603,0.4936872690268892,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,head_supported
0.3065973146879273,0.15939655433052774,0.24093555854072451,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,head_unsupported
0.25364411556523453,0.034099200539902064,0.13885137761310204,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,oral
0.09256813052217727,0.04640316601460408,0.06947711970501462,full_target_density2,20,hard,masked_psnr,384,4,primary_full_target_density1,torso_outside_head_roi
-0.31090318305517034,-0.48015070467773124,-0.3907346691559395,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,background
0.15905015516848114,-0.05650249213458156,0.05446242331450755,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,eyes
1.0437811986960723,0.6085654152368642,0.8175945268502336,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,flame_supported
0.10067709763887972,0.05498451566231675,0.07552058712445495,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,flame_unsupported
0.17502380429883138,0.11096451186022047,0.14137007178594949,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,foreground
0.10232775468983282,0.011734782488120097,0.058855253684842304,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,full_frame
0.348462060477977,0.23629239164793736,0.2918441196471034,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,head_foreground
0.6192510927239595,0.3344094236213957,0.4685947543382024,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,head_supported
0.2806534377907918,0.10846389572814187,0.20472477355144053,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,head_unsupported
0.21189814284222003,-0.01114498373845542,0.09529873083995692,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,oral
0.09109226449997992,0.04859084600822788,0.0694301994937337,full_target_density2,20,hard,masked_psnr,384,8,primary_full_target_density1,torso_outside_head_roi
0.7107154962576486,-0.04178972775196092,0.32181107967524136,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,background
0.156851597494772,-0.27906656264468055,-0.05234607748245459,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,eyes
0.9525264327527415,0.43109389174207585,0.6897351624005841,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,flame_supported
0.6212686407527979,0.17121862265776705,0.4005248736307306,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,flame_unsupported
0.6580757221087526,0.30795329187799614,0.4883529694436396,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,foreground
0.5631706180983332,0.32802187254830556,0.44526087543312337,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,full_frame
0.6351603663134194,0.20531338698391677,0.41779894606341045,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,head_foreground
0.9181544308230498,0.4324460564947707,0.6712235691232732,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,head_supported
0.2851019521573306,-0.19473123523622834,0.04688807818931586,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,head_unsupported
0.6475086142388798,0.17206381143968336,0.414423565750362,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,oral
0.8709617945694591,0.30221875644684126,0.5983847796517487,full_target_density2,20,adaptive,masked_psnr,384,1,primary_full_target_density1,torso_outside_head_roi
0.4089378855462965,-0.30167339636364005,0.05638594165930542,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,background
0.2964280342557254,-0.21519474258921112,0.037884468200491205,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,eyes
1.4252964350720734,0.7001634839749465,1.0502514970554853,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,flame_supported
0.8942711882167228,0.31931613581036716,0.5935333903868987,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,flame_unsupported
0.9423696499725842,0.5099527890018289,0.7265112063638725,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,foreground
0.6566139983745081,0.3471543847277746,0.4993451841102969,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,full_frame
0.941379540588024,0.44022696440422554,0.693350632198095,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,head_foreground
1.413342096807508,0.7184200648284423,1.0542792258787586,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,head_supported
0.45171956985228906,-0.04721384114612837,0.20174533132733652,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,head_unsupported
0.6831774522307495,0.26566728682569246,0.4743580574080909,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,oral
1.115393008615067,0.482785979015337,0.7967571959358175,full_target_density2,20,adaptive,masked_psnr,384,4,primary_full_target_density1,torso_outside_head_roi
0.31250978345788094,-0.3958884981673486,-0.033065884924640444,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,background
0.23372652779451897,-0.26565528509268815,-0.019853757666119874,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,eyes
1.4172277996414975,0.6881680372192984,1.033695707786977,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,flame_supported
0.9391968821666339,0.35124949927699717,0.6268687834352377,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,flame_unsupported
0.9473816919508324,0.5436561722399647,0.7415913885364653,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,foreground
0.6298862201887205,0.3402074543617429,0.48138327002138076,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,full_frame
0.9473116321314666,0.43157772148948637,0.6873272729792643,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,head_foreground
1.3934144712832948,0.6881534883411755,1.0218927712665375,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,head_supported
0.48575382073784823,-0.12589604494452053,0.18147589323425334,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,head_unsupported
0.5718137428175869,0.13097614104059543,0.36359527370638567,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,oral
1.1811944519043838,0.5639016561589532,0.8531834513908416,full_target_density2,20,adaptive,masked_psnr,384,8,primary_full_target_density1,torso_outside_head_roi
0.9284107352456152,-0.20904820305063995,0.3100543585024124,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,background
0.08649088491484523,-0.3072098663565819,-0.10596663838623979,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,eyes
0.7947630005325373,0.2045493222018542,0.49445069849778084,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,flame_supported
0.046457181537236165,-0.6590806793805888,-0.3131852973709079,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,flame_unsupported
0.24037740006674285,-0.3041611473828229,-0.03668133877493869,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,foreground
0.1663654774253511,-0.1165810386844888,0.020232226461824078,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,full_frame
0.48525679819709566,-0.038437081114610014,0.21861067640959053,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,head_foreground
0.8187446604490627,0.24818918611522547,0.5172094952651072,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,head_supported
0.12043436869812535,-0.6449983037888529,-0.24528125976025095,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,head_unsupported
0.5663739992690029,0.20658063406617896,0.38082594162964584,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,oral
0.08761489844772914,-0.755784590364984,-0.3337649362162649,full_target_density2,20,released,masked_psnr,384,1,primary_full_target_density1,torso_outside_head_roi
0.820272355793974,-0.30369464906470023,0.19958402480059875,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,background
0.2122334537983501,-0.34485273338667805,-0.07847191531290107,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,eyes
1.2354426012055806,0.5520627857315858,0.873412066570256,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,flame_supported
0.3956888436310801,-0.3326845450777161,0.015475591984117808,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,flame_unsupported
0.5335128347259546,0.035214517512494214,0.27810942231217195,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,foreground
0.2766899067897001,-0.010925148346356202,0.13296034924000874,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,full_frame
0.719891030565469,0.26563577012874273,0.48329639711679107,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,head_foreground
1.2671650594673833,0.5733942376788145,0.9056595181518461,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,head_supported
0.18728794646590805,-0.35634557316146775,-0.08629314687701806,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,head_unsupported
0.5543621574270606,0.15054779025328072,0.35873740526604453,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,oral
0.5087804617498715,-0.2946710829945811,0.09481606352014467,full_target_density2,20,released,masked_psnr,384,4,primary_full_target_density1,torso_outside_head_roi
0.2765877009600321,-0.4687996652738556,-0.11437348693253258,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,background
0.294004413680345,-0.29460171669784657,-0.016357570041156143,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,eyes
1.235358438623448,0.5582962359950899,0.8799949506368128,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,flame_supported
0.4027363926623013,-0.29531719277644625,0.03558500891143721,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,flame_unsupported
0.5618597433185724,0.06356169150188386,0.30251285941757533,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,foreground
0.22116065966834902,-0.0784862096700601,0.06431357014187773,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,full_frame
0.7488006220768704,0.2764960268458086,0.5002604005620317,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,head_foreground
1.2847450151219486,0.5868722812445335,0.9162301382839676,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,head_supported
0.17433871855620522,-0.36985653762698434,-0.1002482871078112,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,head_unsupported
0.5280494685964581,0.11667886565041237,0.3240633261683438,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,oral
0.5764170245564413,-0.2498261543788989,0.14123765500739954,full_target_density2,20,released,masked_psnr,384,8,primary_full_target_density1,torso_outside_head_roi
0.0008513579899047542,-0.00017465217514300708,0.0003604243569882026,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,background
0.0017437813542890035,-0.00012492999713105285,0.0007905706035844735,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,eyes
-0.00018929984895991165,-0.0036816268566760508,-0.0018355996813273704,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,flame_supported
-0.0012953982709440388,-0.0030578222743269656,-0.002166776785918703,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,flame_unsupported
-0.0006947676715886519,-0.003468011356224397,-0.0019683847314298634,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,foreground
-0.0002157800207062468,-0.0016542760383816172,-0.0009056208926705972,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,full_frame
0.001044221577792542,-0.0015157264765462992,-0.0001502165877277202,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,head_foreground
0.0011963912927184428,-0.0014972633206775472,-4.6965204178751883e-05,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,head_supported
-7.560923351787924e-05,-0.0035837791033182893,-0.0018389408093177294,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,head_unsupported
0.00038622269183250126,-0.0007839249775018614,-0.00018456287448249815,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,oral
-0.004591377983684354,-0.009266075918459696,-0.006838149775886966,head_target_density1,20,hard,masked_mae,8,1,primary_full_target_density1,torso_outside_head_roi
0.0005241478303518247,-0.0003431155886349102,9.172479282992048e-05,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,background
0.0016645198636597322,0.00012696169466794738,0.0009025909742719936,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,eyes
-0.0008959988452071068,-0.002463669029208118,-0.0017089324112129476,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,flame_supported
-0.0010990686366175492,-0.00266378748142088,-0.0018566076396022257,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,flame_unsupported
-0.001008436862330491,-0.0023280965832148965,-0.0016732534004816903,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,foreground
-0.0005135728154738482,-0.0013210702675871017,-0.0009165964398064393,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,full_frame
0.000914092209238181,-0.0002532736644033113,0.0002993316141732032,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,head_foreground
0.0010501755136837127,-0.00026839455300446484,0.00035726049080795144,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,head_supported
0.0006897073398884147,-0.0015911187326275555,-0.0004406526020832344,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,head_unsupported
0.00042260846876197356,-0.00043070533254190214,-2.825441939139847e-06,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,oral
-0.0055239840971896565,-0.009108126879840918,-0.0072971560688741164,head_target_density1,20,hard,masked_mae,8,4,primary_full_target_density1,torso_outside_head_roi
0.0005202806456566329,-0.00035188944370215957,9.48711723689241e-05,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,background
0.0017115734078608303,8.69953875314397e-06,0.0008761114743516592,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,eyes
-0.001232708315075437,-0.0027192000087496427,-0.0020228698062438486,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,flame_supported
-0.0012217307512724118,-0.0023791987257767017,-0.001792055861833708,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,flame_unsupported
-0.0012666719863730722,-0.002450762910103201,-0.0018815457024574274,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,foreground
-0.0006489179531733131,-0.0013981359659507111,-0.0010248001347716474,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,full_frame
0.0006642880663356623,-0.0004788851635408374,4.02640761469189e-05,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,head_foreground
0.0008182944340598703,-0.00047234847845416955,0.00010915370674386866,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,head_supported
-7.833558394406618e-05,-0.0016377702249780715,-0.0008490252842220131,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,head_unsupported
0.0004184588297554775,-0.0005268728854796063,-2.268510337207104e-05,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,oral
-0.005614880113793932,-0.008885114505169307,-0.007222517346973936,head_target_density1,20,hard,masked_mae,8,8,primary_full_target_density1,torso_outside_head_roi
0.035917036175882745,0.012997269854946071,0.02376523810626662,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,background
0.016205259278770805,0.0035344110395989377,0.00843224413923908,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,eyes
0.027542739296929637,0.008926049137364582,0.017853088951278233,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,flame_supported
-0.13687271857876726,-0.2653189478990318,-0.19930403418016587,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,flame_unsupported
-0.02250728252846609,-0.06741666690145734,-0.045498266760569464,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,foreground
0.003482577437897784,-0.030977245476661308,-0.01442093722748034,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,full_frame
0.02440920730463598,0.008214230740559323,0.016297149294685915,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,head_foreground
0.03258475463414993,0.019160657885615436,0.025666610857654974,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,head_supported
-0.019470901045115774,-0.12044108490501639,-0.06572530905409911,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,head_unsupported
0.01526337147848992,0.005859370014673339,0.01037880732994106,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,oral
-0.1232867836486348,-0.26167461399866365,-0.1934533178222148,head_target_density1,20,adaptive,masked_mae,8,1,primary_full_target_density1,torso_outside_head_roi
0.03579442718582535,0.013625952212387958,0.02387446862382436,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,background
0.01579712568215315,0.006083399255364319,0.01044808906931233,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,eyes
0.024167525968758784,0.006704242449064935,0.015083415075345993,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,flame_supported
-0.1483913917002701,-0.26078749505314236,-0.20353035976634443,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,flame_unsupported
-0.028856512339402552,-0.0680897019131122,-0.048897629730824205,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,foreground
-0.001039407698931887,-0.032078407527767715,-0.016933683089097783,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,full_frame
0.02566248493372031,0.010775236171436602,0.01817507192195351,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,head_foreground
0.031091164218631773,0.018321827791666495,0.024699675348428412,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,head_supported
0.002431395006625541,-0.08733116368162008,-0.03681014011791871,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,head_unsupported
0.015272060613215092,0.007221454788557008,0.01113849178368553,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,oral
-0.14838340018350538,-0.2687702979333876,-0.20892450706066445,head_target_density1,20,adaptive,masked_mae,8,4,primary_full_target_density1,torso_outside_head_roi
0.034571944444656305,0.012618000782066135,0.022775763149737845,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,background
0.016314893548025563,0.006075579220942155,0.010478671291138598,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,eyes
0.02420092496476418,0.006855084767543181,0.015199399575542482,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,flame_supported
-0.14994705694884258,-0.26025562293801585,-0.20457306187559093,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,flame_unsupported
-0.031007416481600845,-0.06938870677062663,-0.050396758744366256,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,foreground
-0.001858690903558369,-0.03286019666993946,-0.017737580627245998,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,full_frame
0.025275387318904243,0.011386026954695793,0.018457206902366036,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,head_foreground
0.031488758421555,0.018707671846474892,0.024847759709845214,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,head_supported
0.0012016003685885242,-0.08357294051525244,-0.03518106774338461,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,head_unsupported
0.015779247243249545,0.006867905812265357,0.011177536490330032,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,oral
-0.14972878650354696,-0.2685718158028675,-0.21022729549762964,head_target_density1,20,adaptive,masked_mae,8,8,primary_full_target_density1,torso_outside_head_roi
0.03246930798065865,0.011900401307348247,0.0214062673783684,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,background
0.019192171219439186,0.005394946248048358,0.01147067273861647,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,eyes
0.024978740867287068,0.008518431516960648,0.016353604251203926,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,flame_supported
-0.11466542058029323,-0.22443303320917452,-0.16899041659887065,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,flame_unsupported
-0.01894161396861263,-0.057072580649795264,-0.03821816359975859,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,foreground
0.003468000133982811,-0.025811356342522615,-0.01154301190187061,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,full_frame
0.023176846756252988,0.01231258134026518,0.017735219500436727,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,head_foreground
0.028049124658512004,0.017799504338464934,0.022863343926570513,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,head_supported
-0.002367010139869634,-0.0755468461736317,-0.035907564889919905,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,head_unsupported
0.00994599205077086,0.004727989917410023,0.007279162884299764,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,oral
-0.10727645431066636,-0.2288869416425696,-0.16945434888115019,head_target_density1,20,released,masked_mae,8,1,primary_full_target_density1,torso_outside_head_roi
0.034709644353553816,0.012405028892366061,0.022376430257888345,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,background
0.021984097826895994,0.007811953770053947,0.014393812680673867,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,eyes
0.02175144576767692,0.007590742148808769,0.014453229304276288,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,flame_supported
-0.13281233410427323,-0.23306750232276136,-0.1821018600259397,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,flame_unsupported
-0.02640973755960301,-0.059780619623458923,-0.04327506327677226,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,foreground
-0.0002691587036744101,-0.027485338873661794,-0.014405277664230113,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,full_frame
0.023287646450429206,0.012638957594544403,0.01808137629622826,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,head_foreground
0.027802752431440068,0.017409709201851937,0.022497450140905827,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,head_supported
0.007280760264193525,-0.06029754233889066,-0.023095074472854707,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,head_unsupported
0.011311339378974751,0.004621179188806827,0.007793326180874134,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,oral
-0.13637761664407905,-0.2403027127374784,-0.18853965207774193,head_target_density1,20,released,masked_mae,8,4,primary_full_target_density1,torso_outside_head_roi
0.03416263796463058,0.012365232999980859,0.02200395140788477,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,background
0.020737293618219278,0.007996558261681596,0.013902535904639347,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,eyes
0.02124313405526935,0.006811314149584748,0.013785025423885027,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,flame_supported
-0.1407354482257787,-0.23604848863765374,-0.18824263809686773,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,flame_unsupported
-0.02967962074567576,-0.06345015520644175,-0.04679491385921852,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,foreground
-0.0017604221962661173,-0.029144438121139916,-0.015998358394504458,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,full_frame
0.02328124357376965,0.01254472149976178,0.01799537244394368,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,head_foreground
0.027839755774187475,0.01713937662208933,0.022362076637006192,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,head_supported
0.0074145106223074166,-0.05733225791884088,-0.021387213753566517,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,head_unsupported
0.009851726743003827,0.003639810431469597,0.006628295801691761,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,oral
-0.14443581942589107,-0.24634185114293927,-0.19693422557523532,head_target_density1,20,released,masked_mae,8,8,primary_full_target_density1,torso_outside_head_roi
-0.00013114272100437046,-0.0018423208664248203,-0.0009266129341754562,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,background
-0.0003023066855890008,-0.0009139829100749555,-0.0005942611421546031,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,eyes
-0.00010474937975708351,-0.0015630064666339388,-0.0008409947124731441,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,flame_supported
0.0007075533344250085,-0.0001577442240898256,0.00022708912634944456,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,flame_unsupported
0.00015867839677392295,-0.001100595822950495,-0.0004931318572522602,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,foreground
-0.0002851939945337878,-0.001253256741024191,-0.0007499700285827554,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,full_frame
0.002315897202306206,0.0011452290681115143,0.0017255454988371762,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,head_foreground
0.002149605491607379,0.0010148466820028331,0.0015901654597051216,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,head_supported
0.0031920011588341957,0.0010572641208342086,0.002170653597850508,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,head_unsupported
0.0022447827634571042,0.0004978057482148707,0.0013656709689549578,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,oral
-0.005124263047096074,-0.009001274022643627,-0.006985778387499225,head_target_density1,20,hard,masked_mae,384,1,primary_full_target_density1,torso_outside_head_roi
