all_count,all_fraction_gate_gt_half,all_fraction_offset_gt_5mm,all_gate_mean,all_offset_max_mm,all_offset_mean_mm,all_offset_median_mm,all_offset_p90_mm,ears_count,ears_fraction_gate_gt_half,ears_fraction_offset_gt_5mm,ears_gate_mean,ears_offset_max_mm,ears_offset_mean_mm,ears_offset_median_mm,ears_offset_p90_mm,eye_slots_count,eye_slots_fraction_gate_gt_half,eye_slots_fraction_offset_gt_5mm,eye_slots_gate_mean,eye_slots_offset_max_mm,eye_slots_offset_mean_mm,eye_slots_offset_median_mm,eye_slots_offset_p90_mm,face_count,face_fraction_gate_gt_half,face_fraction_offset_gt_5mm,face_gate_mean,face_offset_max_mm,face_offset_mean_mm,face_offset_median_mm,face_offset_p90_mm,method,n_id,n_obs,neck_count,neck_fraction_gate_gt_half,neck_fraction_offset_gt_5mm,neck_gate_mean,neck_offset_max_mm,neck_offset_mean_mm,neck_offset_median_mm,neck_offset_p90_mm,oral_slots_count,oral_slots_fraction_gate_gt_half,oral_slots_fraction_offset_gt_5mm,oral_slots_gate_mean,oral_slots_offset_max_mm,oral_slots_offset_mean_mm,oral_slots_offset_median_mm,oral_slots_offset_p90_mm,scalp_count,scalp_fraction_gate_gt_half,scalp_fraction_offset_gt_5mm,scalp_gate_mean,scalp_offset_max_mm,scalp_offset_mean_mm,scalp_offset_median_mm,scalp_offset_p90_mm,seed,subject,variant
5023,0.11984869599840732,0.8480987457694604,0.19343194365501404,137.0061492919922,22.64411163330078,12.348261833190918,73.11608123779297,1176,0.10374149659863946,0.9940476190476191,0.21522395312786102,120.6758041381836,25.471576690673828,16.13397216796875,62.84518623352051,574,0.0,1.0,0.0799621045589447,15.687467575073242,10.552603721618652,10.480361938476562,12.833280086517336,1883,0.048327137546468404,0.997344662772172,0.14689429104328156,106.49186706542969,18.08563804626465,12.619379997253418,34.046713256835936,adaptive,128,4,253,0.9841897233201581,1.0,0.8604907393455505,137.0061492919922,92.0381088256836,93.26792907714844,105.92261047363282,250,0.0,0.996,0.15846587717533112,48.67829895019531,18.54896354675293,17.386127471923828,29.0770845413208,489,0.3394683026584867,0.9754601226993865,0.3939030170440674,137.0061492919922,45.44872283935547,26.5362548828125,103.6378890991211,0,133,primary_full_target_density1
5023,0.11865419072267569,0.8473024089189727,0.19260908663272858,137.1420135498047,22.419029235839844,12.344793319702148,71.96921539306646,1176,0.10119047619047619,0.9931972789115646,0.21397528052330017,120.69342803955078,25.074539184570312,16.023311614990234,62.03012275695801,574,0.0,1.0,0.08008253574371338,15.822589874267578,10.54730224609375,10.502612113952637,12.849995708465578,1883,0.04726500265533723,0.997344662772172,0.14696194231510162,106.29096984863281,18.009767532348633,12.667682647705078,33.621379852294915,adaptive,128,8,253,0.9841897233201581,1.0,0.8559271097183228,137.1420135498047,91.41765594482422,92.92008972167969,105.60040283203125,250,0.0,0.996,0.15850789844989777,48.33147430419922,18.357694625854492,17.08515167236328,28.997356796264647,489,0.3374233128834356,0.9754601226993865,0.3894466757774353,137.1420135498047,44.639808654785156,25.703922271728516,102.67123107910156,0,133,primary_full_target_density1
5023,0.16882341230340434,0.7989249452518415,0.23239606618881226,145.32705688476562,31.264190673828125,11.605399131774902,121.12032470703126,1176,0.18622448979591838,0.9608843537414966,0.27628186345100403,141.48802185058594,37.70741271972656,19.303119659423828,117.38985443115234,574,0.0,0.9843205574912892,0.06701711565256119,16.902584075927734,9.303948402404785,9.222898483276367,11.724243640899662,1883,0.09877854487519915,0.9899097185342538,0.1801367700099945,136.4664306640625,24.429256439208984,12.24471664428711,66.69936370849605,adaptive,128,1,253,1.0,1.0,0.9866536259651184,145.32705688476562,128.8715362548828,129.51123046875,136.27579040527343,250,0.088,0.992,0.2293621450662613,97.68485260009766,30.538455963134766,24.87202262878418,62.971043777465816,489,0.40899795501022496,0.9529652351738241,0.47355887293815613,145.32705688476562,64.10407257080078,39.00967788696289,138.0385986328125,0,139,primary_full_target_density1
5023,0.16523989647620943,0.793947839936293,0.2277737706899643,144.96853637695312,30.279644012451172,11.094942092895508,117.20248413085939,1176,0.1828231292517007,0.9583333333333334,0.2702500820159912,140.21231079101562,36.5299072265625,19.196308135986328,113.35337448120117,574,0.0,0.9773519163763066,0.06427574902772903,16.089574813842773,8.858713150024414,8.772378921508789,11.213404560089115,1883,0.09399893786510886,0.9877854487519915,0.17480510473251343,134.99530029296875,23.4749698638916,11.67958927154541,63.70926361083983,adaptive,128,4,253,1.0,1.0,0.9822976589202881,144.96853637695312,126.23680877685547,126.92281341552734,134.96503601074218,250,0.064,0.992,0.22141467034816742,93.03702545166016,29.178133010864258,24.39944076538086,58.113011169433584,489,0.40286298568507156,0.9488752556237219,0.4671950936317444,144.96853637695312,62.46128463745117,36.214256286621094,135.86382141113282,0,139,primary_full_target_density1
5023,0.16742982281505076,0.7931515030858053,0.22982341051101685,145.19784545898438,30.748836517333984,11.118653297424316,119.80328369140628,1176,0.18537414965986396,0.9574829931972789,0.2743321657180786,140.87771606445312,37.341522216796875,19.086692810058594,116.16312789916992,574,0.0,0.975609756097561,0.0639127641916275,16.27338981628418,8.848578453063965,8.764246940612793,11.215644741058357,1883,0.09877854487519915,0.987254381306426,0.17690418660640717,135.93560791015625,23.898353576660156,11.70285701751709,66.32595672607421,adaptive,128,8,253,1.0,1.0,0.9847406148910522,145.19784545898438,127.42062377929688,128.0507354736328,135.82457275390627,250,0.088,0.992,0.22632604837417603,96.29193878173828,30.034238815307617,25.084674835205078,60.98823661804197,489,0.40286298568507156,0.9468302658486708,0.46888062357902527,145.19784545898438,63.02450942993164,36.912200927734375,137.0600616455078,0,139,primary_full_target_density1
5023,0.13657176985865022,0.8180370296635476,0.20797772705554962,142.02435302734375,25.997289657592773,12.361631393432617,88.55068664550781,1176,0.13180272108843538,0.9668367346938775,0.2296433448791504,131.0005340576172,29.675844192504883,16.874649047851562,81.06457901000977,574,0.0,1.0,0.07779452204704285,19.60106086730957,10.481913566589355,10.50670051574707,13.184710121154787,1883,0.06691449814126393,0.9962825278810409,0.16537004709243774,119.4151611328125,21.19814682006836,13.620800971984863,45.527613830566395,adaptive,128,1,253,1.0,1.0,0.9145089387893677,142.02435302734375,106.95417785644531,107.68446350097656,122.54550323486329,250,0.008,0.996,0.19779667258262634,66.96906280517578,24.47750473022461,22.667709350585938,41.760356140136714,489,0.3537832310838446,0.9529652351738241,0.4258561432361603,142.02435302734375,53.7221794128418,33.93749237060547,121.6866470336914,0,175,primary_full_target_density1
5023,0.15170217001791758,0.8285884929325105,0.2260207086801529,141.87774658203125,28.083961486816406,13.327316284179688,96.07826690673828,1176,0.15816326530612246,0.9702380952380952,0.2525233030319214,130.6221466064453,32.390071868896484,17.720731735229492,93.01870346069336,574,0.0,1.0,0.08518597483634949,21.64862632751465,11.43593692779541,11.310521125793457,14.648517799377444,1883,0.08390865639936272,0.9962825278810409,0.18754492700099945,124.0849380493164,23.80536460876465,14.862771034240723,54.67320022583008,adaptive,128,4,253,1.0,1.0,0.9476953744888306,141.87774658203125,109.341064453125,109.46411895751953,122.87833251953126,250,0.048,0.996,0.23711612820625305,79.00093078613281,29.080846786499023,25.698835372924805,51.424402618408195,489,0.36809815950920244,0.9570552147239264,0.4447479546070099,141.87774658203125,55.60736846923828,34.232486724853516,123.93016357421875,0,175,primary_full_target_density1
5023,0.15429026478200278,0.82341230340434,0.22693605720996857,142.10450744628906,28.2406063079834,13.163908958435059,96.81436920166016,1176,0.1649659863945578,0.9685374149659864,0.25672581791877747,130.27413940429688,32.988487243652344,18.080535888671875,95.45832443237305,574,0.0,1.0,0.08315400034189224,21.49918556213379,11.162567138671875,11.04389762878418,14.36576328277588,1883,0.0844397238449283,0.9962825278810409,0.1868123710155487,124.51754760742188,23.787696838378906,14.598278045654297,56.21773223876952,adaptive,128,8,253,1.0,1.0,0.9465352296829224,142.10450744628906,109.30149841308594,109.52099609375,123.41575317382812,250,0.048,0.996,0.2376352995634079,79.102294921875,29.402450561523438,26.183406829833984,52.517448425292955,489,0.37423312883435583,0.9529652351738241,0.4493691623210907,142.10450744628906,56.29637908935547,35.239830017089844,123.78800659179687,0,175,primary_full_target_density1
5023,0.12661755922755324,0.7593071869400757,0.18746717274188995,142.0709686279297,19.437007904052734,9.303912162780762,60.56808319091802,1176,0.13435374149659865,0.935374149659864,0.22035305202007294,108.325439453125,21.008140563964844,11.556224822998047,56.57000732421875,574,0.0,0.9651567944250871,0.06892969459295273,18.954923629760742,8.232059478759766,7.811413764953613,10.974458503723145,1883,0.04779607010090282,0.9596388741370154,0.13969528675079346,100.46031188964844,14.943623542785645,10.392565727233887,29.117801666259762,adaptive,128,1,253,0.9486166007905138,1.0,0.7948905229568481,142.0709686279297,83.23388671875,80.6513671875,115.68086547851563,250,0.0,0.956,0.1466120034456253,42.805973052978516,15.655373573303223,15.026571273803711,26.581487464904786,489,0.34151329243353784,0.9488752556237219,0.39836564660072327,142.0709686279297,44.39479446411133,32.386905670166016,105.5960220336914,0,178,primary_full_target_density1
5023,0.14373880151304003,0.8056938084809875,0.21246621012687683,142.386962890625,22.4664363861084,11.393563270568848,68.3333511352539,1176,0.1598639455782313,0.967687074829932,0.2482723891735077,113.03600311279297,24.183521270751953,13.444192886352539,66.12028884887695,574,0.0,0.9982578397212544,0.08775783330202103,25.752216339111328,10.476165771484375,9.842191696166992,14.22532119750977,1883,0.06213489113117366,0.9925650557620818,0.1704227328300476,106.83422088623047,18.613309860229492,13.325124740600586,38.368658447265624,adaptive,128,4,253,0.9960474308300395,1.0,0.840671181678772,142.386962890625,89.55167388916016,87.47329711914062,119.22136383056642,250,0.004,0.988,0.1877923309803009,54.53356170654297,20.577495574951172,19.653064727783203,35.032897567749025,489,0.3885480572597137,0.9570552147239264,0.4334627389907837,142.386962890625,49.02497482299805,35.99589157104492,110.62101593017577,0,178,primary_full_target_density1
