advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,variant
0.22598814192486358,0.29772064750168237,0.15442239069628455,released,0.95,20,masked_mae,32,1,head_unsupported,primary_full_target_density1
-0.008817574137060778,-0.005561894674883897,-0.012051575467083167,adaptive,0.1,20,masked_mae,32,1,oral,primary_full_target_density1
-0.004213726431816932,-0.0016518291885464268,-0.006807418821112859,released,0.3,20,masked_mae,32,1,oral,primary_full_target_density1
0.29998392084187325,0.35808519930988936,0.23627314296340315,adaptive,0.95,20,masked_mae,32,1,torso_outside_head_roi,primary_full_target_density1
0.3004019026554388,0.3621289303859615,0.2335057159209158,released,0.95,20,masked_mae,32,1,torso_outside_head_roi,primary_full_target_density1
-0.02780894325597145,-0.016292766910968114,-0.041212813964423514,adaptive,0.15,20,masked_mae,32,4,background,primary_full_target_density1
-0.02839081794260461,-0.014335040147714206,-0.04393413373806505,released,0.2,20,masked_mae,32,4,background,primary_full_target_density1
-0.0014064139700131826,0.001840758812917839,-0.004347731471212961,adaptive,0.4,20,masked_mae,32,4,eyes,primary_full_target_density1
-0.005498932675221323,-0.0006427590341641715,-0.010920306937892685,released,0.35,20,masked_mae,32,4,eyes,primary_full_target_density1
-0.013171562117707545,-0.007043885848795405,-0.01961399426433764,adaptive,0.25,20,masked_mae,32,4,flame_supported,primary_full_target_density1
-0.0112803548638317,-0.004890873668432023,-0.017888221245802402,released,0.3,20,masked_mae,32,4,flame_supported,primary_full_target_density1
0.3500478924041053,0.420252338541225,0.27786492637565907,adaptive,1.0,20,masked_mae,32,4,flame_unsupported,primary_full_target_density1
0.3573502506653614,0.4239950468702014,0.28876392747486285,released,1.0,20,masked_mae,32,4,flame_unsupported,primary_full_target_density1
0.09468916991032551,0.11768418277234954,0.07115745748409025,adaptive,0.9,20,masked_mae,32,4,foreground,primary_full_target_density1
0.0974935099049927,0.11966805302351846,0.0731504590953748,released,0.9,20,masked_mae,32,4,foreground,primary_full_target_density1
0.04038892457855197,0.057155772678287226,0.025423033366628045,adaptive,0.85,20,masked_mae,32,4,full_frame,primary_full_target_density1
0.04145169026048168,0.05837054334259338,0.025231247421685876,released,0.8,20,masked_mae,32,4,full_frame,primary_full_target_density1
0.01068470867984988,0.02369857465040204,-0.0009212966807432634,adaptive,0.55,20,masked_mae,32,4,head_foreground,primary_full_target_density1
0.013792667466527141,0.02637851343828848,0.0018484923661919994,released,0.65,20,masked_mae,32,4,head_foreground,primary_full_target_density1
-0.019337561851309856,-0.015162956516184803,-0.023988306000644333,adaptive,0.0,20,masked_mae,32,4,head_supported,primary_full_target_density1
-0.017443465520437768,-0.01335697040371143,-0.021580230627004753,released,0.0,20,masked_mae,32,4,head_supported,primary_full_target_density1
0.22191986159756755,0.2975299453943731,0.14574047100750007,adaptive,0.9,20,masked_mae,32,4,head_unsupported,primary_full_target_density1
0.23330529396225913,0.30611977805863905,0.16034205985159378,released,0.95,20,masked_mae,32,4,head_unsupported,primary_full_target_density1
-0.011181254644436067,-0.007932267594410763,-0.014894615961359658,adaptive,0.1,20,masked_mae,32,4,oral,primary_full_target_density1
-0.007857951336401176,-0.004906301385128821,-0.010990843179109743,released,0.1,20,masked_mae,32,4,oral,primary_full_target_density1
0.30076129869964663,0.3567274165473088,0.24468544698860248,adaptive,1.0,20,masked_mae,32,4,torso_outside_head_roi,primary_full_target_density1
0.3023202736945744,0.3575630734097664,0.24360174583387237,released,1.0,20,masked_mae,32,4,torso_outside_head_roi,primary_full_target_density1
-0.027819777551970758,-0.015599331347587411,-0.0418890835332221,adaptive,0.15,20,masked_mae,32,8,background,primary_full_target_density1
-0.027577210481478414,-0.01379057326654777,-0.04310766533519358,released,0.2,20,masked_mae,32,8,background,primary_full_target_density1
-0.00031506547450036034,0.0026336946221473096,-0.0031335950920934963,adaptive,0.4,20,masked_mae,32,8,eyes,primary_full_target_density1
-0.004123466110526075,0.0005709713752836349,-0.009589790745972214,released,0.4,20,masked_mae,32,8,eyes,primary_full_target_density1
-0.013084429107887397,-0.007029629318214791,-0.019313576873960944,adaptive,0.2,20,masked_mae,32,8,flame_supported,primary_full_target_density1
-0.011846839123536864,-0.005718419958943597,-0.018112446397047562,released,0.25,20,masked_mae,32,8,flame_supported,primary_full_target_density1
0.3565348695070224,0.42385066287409995,0.28644122765786656,adaptive,1.0,20,masked_mae,32,8,flame_unsupported,primary_full_target_density1
0.3606149024341437,0.4248514869952712,0.2891145356844244,released,1.0,20,masked_mae,32,8,flame_unsupported,primary_full_target_density1
0.09838507595592938,0.12109670276111882,0.07485922582323525,adaptive,0.9,20,masked_mae,32,8,foreground,primary_full_target_density1
0.10013579847323148,0.1219327575578825,0.0763690133998618,released,0.9,20,masked_mae,32,8,foreground,primary_full_target_density1
0.04160284651134266,0.05874983951599911,0.02583823319809434,adaptive,0.85,20,masked_mae,32,8,full_frame,primary_full_target_density1
0.042509270626057125,0.05945043909902353,0.026216003043526018,released,0.8,20,masked_mae,32,8,full_frame,primary_full_target_density1
0.01080410553327062,0.022721015734313406,4.9990211285783365e-05,adaptive,0.6,20,masked_mae,32,8,head_foreground,primary_full_target_density1
0.012908547625583768,0.02541304120507715,0.0017104963603548563,released,0.65,20,masked_mae,32,8,head_foreground,primary_full_target_density1
-0.019228887248630484,-0.015124459761865638,-0.023801414524743422,adaptive,0.0,20,masked_mae,32,8,head_supported,primary_full_target_density1
-0.017826899775512915,-0.013993259671374313,-0.021726967765067738,released,0.0,20,masked_mae,32,8,head_supported,primary_full_target_density1
0.22377092937926876,0.2953773370153972,0.14980455428789474,adaptive,0.9,20,masked_mae,32,8,head_unsupported,primary_full_target_density1
0.22810301898274785,0.298196231679855,0.15657130411069412,released,0.95,20,masked_mae,32,8,head_unsupported,primary_full_target_density1
-0.010792347761386854,-0.0072832601504707346,-0.014600757052340157,adaptive,0.1,20,masked_mae,32,8,oral,primary_full_target_density1
-0.007058105532666653,-0.004409355590142075,-0.00996697122125058,released,0.15,20,masked_mae,32,8,oral,primary_full_target_density1
0.3039204246989862,0.35862221045896003,0.24656196870003955,adaptive,1.0,20,masked_mae,32,8,torso_outside_head_roi,primary_full_target_density1
0.30483029520469657,0.36186006743848514,0.24502789337059125,released,1.0,20,masked_mae,32,8,torso_outside_head_roi,primary_full_target_density1
-0.019302810847600143,-0.013263106933514552,-0.025603968690742256,adaptive,0.1,20,masked_mae,128,1,background,primary_full_target_density1
