advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
-0.05651358142180605,-0.043182001687120726,-0.07031925931556819,released,0.0,20,lpips_alex_spatial,32,8,oral,paired effect averaged within identity across seeds,3
-0.006914817646814254,0.0017262260626468005,-0.015532305496359268,adaptive,0.35,20,lpips_alex_spatial,128,1,background,paired effect averaged within identity across seeds,3
-0.0194379599914963,-0.009767235935923555,-0.029833318665087375,released,0.25,20,lpips_alex_spatial,128,1,background,paired effect averaged within identity across seeds,3
-0.002064802351019422,0.007616189998000133,-0.012557699536283167,adaptive,0.55,20,lpips_alex_spatial,128,1,eyes,paired effect averaged within identity across seeds,3
-0.014340185845633468,-0.002311290751302752,-0.026654054275410816,released,0.35,20,lpips_alex_spatial,128,1,eyes,paired effect averaged within identity across seeds,3
-0.04342805484016299,-0.03053194355280143,-0.057251825851133614,adaptive,0.05,20,lpips_alex_spatial,128,1,flame_supported,paired effect averaged within identity across seeds,3
-0.05268109155062813,-0.04021717041995774,-0.06507549182045401,released,0.05,20,lpips_alex_spatial,128,1,flame_supported,paired effect averaged within identity across seeds,3
0.04568237768615985,0.06977327655461085,0.0203884531502242,adaptive,0.85,20,lpips_alex_spatial,128,1,flame_unsupported,paired effect averaged within identity across seeds,3
0.044164560889841595,0.06743098314574732,0.02061072081054866,released,0.8,20,lpips_alex_spatial,128,1,flame_unsupported,paired effect averaged within identity across seeds,3
-0.014759387757850965,-0.00013753792883397698,-0.03019955215595294,adaptive,0.4,20,lpips_alex_spatial,128,1,foreground,paired effect averaged within identity across seeds,3
-0.02157950563025001,-0.009012814687311646,-0.03488697604240858,released,0.25,20,lpips_alex_spatial,128,1,foreground,paired effect averaged within identity across seeds,3
-0.010856150484188302,0.00048031860551274273,-0.02242471190435546,adaptive,0.35,20,lpips_alex_spatial,128,1,full_frame,paired effect averaged within identity across seeds,3
-0.020269137853151795,-0.010478835262325953,-0.031169432328118907,released,0.2,20,lpips_alex_spatial,128,1,full_frame,paired effect averaged within identity across seeds,3
-0.034805568780893435,-0.016735808945039864,-0.053742350645316475,adaptive,0.1,20,lpips_alex_spatial,128,1,oral,paired effect averaged within identity across seeds,3
-0.0372269655439989,-0.022242474229609073,-0.051722117047517106,released,0.1,20,lpips_alex_spatial,128,1,oral,paired effect averaged within identity across seeds,3
-0.010337649050901909,-0.0023315302897499468,-0.018541288729611558,adaptive,0.25,20,lpips_alex_spatial,128,4,background,paired effect averaged within identity across seeds,3
-0.019756756409342165,-0.010211507146162606,-0.0297487302171163,released,0.1,20,lpips_alex_spatial,128,4,background,paired effect averaged within identity across seeds,3
-0.007320761761355333,0.0029554181644413915,-0.01811313623736392,adaptive,0.5,20,lpips_alex_spatial,128,4,eyes,paired effect averaged within identity across seeds,3
-0.013790303638498253,-0.0026270721333370335,-0.025146023473382552,released,0.3,20,lpips_alex_spatial,128,4,eyes,paired effect averaged within identity across seeds,3
