advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
1.171933110806015,1.955573809899859,0.2881867651708212,released,0.8,20,masked_psnr,8,8,full_frame,paired effect averaged within identity across seeds,3
-0.9271261336833552,-0.5589909902085572,-1.2848814168034435,adaptive,0.15,20,masked_psnr,8,8,oral,paired effect averaged within identity across seeds,3
-0.6118420166417495,-0.29436765525078035,-0.9534794546516665,released,0.25,20,masked_psnr,8,8,oral,paired effect averaged within identity across seeds,3
-2.784236080598096,-1.0814752368073048,-4.4260822440230205,adaptive,0.1,20,masked_psnr,32,1,background,paired effect averaged within identity across seeds,3
-2.532434550595245,-0.618448262697541,-4.321605180172275,released,0.2,20,masked_psnr,32,1,background,paired effect averaged within identity across seeds,3
-0.06757987333609687,0.2605257945173953,-0.35860549996635527,adaptive,0.5,20,masked_psnr,32,1,eyes,paired effect averaged within identity across seeds,3
-0.5142769485954506,-0.03911538596415488,-1.0037434413452861,released,0.35,20,masked_psnr,32,1,eyes,paired effect averaged within identity across seeds,3
-0.4847107522697486,0.10668425730084372,-1.0879654907597738,adaptive,0.45,20,masked_psnr,32,1,flame_supported,paired effect averaged within identity across seeds,3
-0.46482486809623175,0.1307194220637274,-1.0900294215944,released,0.45,20,masked_psnr,32,1,flame_supported,paired effect averaged within identity across seeds,3
5.687558032902422,6.778427069770303,4.494622102984652,adaptive,0.9,20,masked_psnr,32,1,flame_unsupported,paired effect averaged within identity across seeds,3
5.749975837879353,6.798689260038609,4.616396526677493,released,0.95,20,masked_psnr,32,1,flame_unsupported,paired effect averaged within identity across seeds,3
4.1787301842821005,5.084505540473168,3.167511954948138,adaptive,0.9,20,masked_psnr,32,1,foreground,paired effect averaged within identity across seeds,3
4.2348564598736065,5.145039167092821,3.2370358602210665,released,0.9,20,masked_psnr,32,1,foreground,paired effect averaged within identity across seeds,3
2.2783235781970133,3.1269112739475786,1.358510491506316,adaptive,0.85,20,masked_psnr,32,1,full_frame,paired effect averaged within identity across seeds,3
2.365642037618097,3.2249712957759593,1.4741041889702877,released,0.85,20,masked_psnr,32,1,full_frame,paired effect averaged within identity across seeds,3
-0.7490372490436903,-0.43319860058339466,-1.059947814696985,adaptive,0.1,20,masked_psnr,32,1,oral,paired effect averaged within identity across seeds,3
