alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,ssim,subject
0.7470788315171808,0.045127619590078084,7,0.4253761544418036,0.28288088932422756,0.15673156137637448,8.523150816747972,adaptive,128,8,1813.2857142857142,flame_unsupported,0,,071
0.9906317559452317,0.00020731880041629274,7,0.2858889739563863,0.08840872438764034,0.013750724789350039,18.75600104250424,adaptive,128,8,252.57142857142858,oral,0,,071
1.0,7.710858686290781e-06,7,0.19572735275306077,0.07673138487073176,0.009510777861897005,20.30623481734329,adaptive,128,8,79.42857142857143,eyes,0,,071
0.0,0.050321303574102264,7,0.1813496468173206,0.08597214929524577,0.059785365245275175,12.540297821068394,adaptive,128,8,5094.142857142857,background,0,,071
0.8665655598523605,0.10649517923593521,14,0.306441280748937,0.1041691679975171,0.03458990163101262,14.638216997821797,adaptive,128,1,11264.0,full_frame,0,0.4680421139512743,102
0.9436300384125806,0.05682770774832794,14,0.40435252324321186,0.13035589084002155,0.03202654083916105,14.977540410558934,adaptive,128,1,6362.857142857143,foreground,0,,102
0.9770177739205986,0.02040847317714776,14,0.32418572779996585,0.10978113840740886,0.022900740146254737,16.46949801538272,adaptive,128,1,4284.071428571428,flame_supported,0,,102
0.8771202291401773,0.03641923516988754,14,0.5613908130303485,0.17188081529392582,0.05016843207781218,13.093966838169848,adaptive,128,1,2078.785714285714,flame_unsupported,0,,102
0.9782609000484915,0.000422792314306467,14,0.23431159899597837,0.10272666822352962,0.018125194229342823,17.47045333769647,adaptive,128,1,257.5,oral,0,,102
1.0,1.0560893217968572e-05,14,0.18396543374085664,0.069671275644135,0.008379552436589806,21.136161128041373,adaptive,128,1,76.21428571428571,eyes,0,,102
0.0,0.049667470689330785,14,0.1790693556634686,0.07080832368030045,0.03782727066203038,14.275939409649656,adaptive,128,1,4901.142857142857,background,0,,102
0.858511212679447,0.11323214457793669,11,0.3107851891478231,0.10879407835400792,0.03756781911718616,14.282359760908673,adaptive,128,4,11264.0,full_frame,0,0.45816639878533105,102
0.9386888950614257,0.060933218083598396,11,0.40320923746276277,0.13260725432451667,0.033894829506215314,14.737465436082203,adaptive,128,4,6430.818181818182,foreground,0,,102
0.9760362828832686,0.020791686901992016,11,0.3211180270370559,0.11026887505451145,0.023389774654949073,16.349482739452398,adaptive,128,4,4334.909090909091,flame_supported,0,,102
0.8643599259850251,0.04014152906496416,11,0.5640577891825127,0.1768740196302316,0.054397367498327284,12.772518749691313,adaptive,128,4,2095.909090909091,flame_unsupported,0,,102
0.9742253274504176,0.0005217780139487745,11,0.22840613153241165,0.11074924374994347,0.02042733759438363,16.95144795897465,adaptive,128,4,259.3636363636364,oral,0,,102
1.0,9.74578547770348e-06,11,0.1857528087158829,0.08025314866590906,0.010558178285083404,20.196082601345424,adaptive,128,4,76.45454545454545,eyes,0,,102
0.0,0.052298930219628594,11,0.1860051535587632,0.07773509255575496,0.042536527861786015,13.777831512877157,adaptive,128,4,4833.181818181818,background,0,,102
0.8596242746360098,0.11197543782847268,7,0.3005202683535489,0.11019461495535714,0.040058382145770184,14.005882073229072,adaptive,128,8,11264.0,full_frame,0,0.4575748486178262,102
0.9378571952050655,0.061336277318852286,7,0.39482700839317614,0.1338929991225745,0.03478997045349259,14.618313696244204,adaptive,128,8,6382.857142857143,foreground,0,,102
0.9762055291076569,0.020398363337985108,7,0.3103154922768172,0.11041664933275554,0.02386471140399841,16.24721055758753,adaptive,128,8,4254.428571428572,flame_supported,0,,102
0.86242948955131,0.04093791438000543,7,0.5541036386287024,0.17951994988771874,0.055859908636704106,12.680150088081174,adaptive,128,8,2128.4285714285716,flame_unsupported,0,,102
0.9775080921529493,0.0005126197876441958,7,0.22481046048459621,0.11236469974943543,0.020970601792869404,16.856826895856823,adaptive,128,8,259.0,oral,0,,102
1.0,1.221670117956819e-05,7,0.177996689963086,0.07796002018795838,0.009661112869840826,20.495738944390478,adaptive,128,8,75.57142857142857,eyes,0,,102
0.0,0.050639155719961436,7,0.17556880409883507,0.07983498332553363,0.047130170129636384,13.342794454128699,adaptive,128,8,4881.142857142857,background,0,,102
0.7754422489494923,0.14079855754971504,14,0.24448851486305137,0.09012528208943156,0.025384540036643224,15.987775510737293,adaptive,128,1,11264.0,full_frame,0,0.5339949152299336,112
0.846341146208694,0.09805584725524698,14,0.2896466625699315,0.12499221503768077,0.030134826084942945,15.233374541687967,adaptive,128,1,6239.0,foreground,0,,112
0.9675481405541622,0.02293884867270078,14,0.2483797417629765,0.10297108027069171,0.02136806996898293,16.8117721759779,adaptive,128,1,4606.5,flame_supported,0,,112
0.48723516273504236,0.07511699984648398,14,0.39456258090855834,0.1901570227391352,0.05791648690783114,12.464254648099073,adaptive,128,1,1632.5,flame_unsupported,0,,112
0.9785629703749271,0.0009723152512119018,14,0.1733942726524733,0.09565564279935877,0.01739962316076928,17.956346536524475,adaptive,128,1,318.42857142857144,oral,0,,112
1.0,2.178829933135213e-05,14,0.16454127482805178,0.06453820511230415,0.00747386746517513,21.465462124635565,adaptive,128,1,83.78571428571429,eyes,0,,112
0.0,0.04274271016142198,14,0.17680868764077082,0.04429367843565385,0.01905362474519243,17.552234595077994,adaptive,128,1,5025.0,background,0,,112
0.7605889610873792,0.15356860106641596,11,0.2243063745419841,0.08617396853843667,0.024184133231475665,16.264101075855848,adaptive,128,4,11264.0,full_frame,0,0.5433175536719236,112
0.8100882508478725,0.1214914850213311,11,0.2668000986894815,0.12156641788380336,0.029537847639392913,15.335302519915064,adaptive,128,4,6458.909090909091,foreground,0,,112
